TimestepsSoFar,TimeElapsed,Iteration,EmpiricalD2,Weights,MaxIW,InitialBound,InitialReturnStd,EpThisIter,OptimizationReturnMean,EpisodesSoFar,MinIWNorm,ReturnStepMax,Bound,InitialReturnMean,EpLenMean,InitialReturnMax,ReturnStepMaxmin,OptimizationReturnMax,StdIW,MeanIWNorm,ESSClassic,MeanEntropy,OptimizationReturnMin,LearnableVariance,MaxIWNorm,StdIWNorm,InitialReturnMin,ESSRenyi,EpRewMean,MeanIW,MinIW,J_sample_variance,ReturnMeanIW,VarianceInit
1267950,1877.8279013633728,186,1.0715004,[-0.058  0.174 -0.345  0.026 -0.021  0.049 -0.273 -0.753  0.003  0.  0.    -1.272],2.1658707,500.64395,271.9351,100,654.2609,18600,0.0043823947,9.35991,537.6631,1004.259,108.63,1678.717,9.35991,1328.719,0.2780331,0.010380567,93.30637,0.14650007,,True,0.021658706,0.002780331,349.9981,93.32707,1004.2590159674659,1.0380569,0.43823949,291445.8,1058.9717,-1
1278872,1895.3366253376007,187,1.0933913,[-0.06   0.175 -0.345  0.026 -0.02   0.048 -0.273 -0.758  0.005  0.  0.    -1.272],2.1655977,492.3996,250.52179,100,593.2326,18700,0.0038580014,9.3599205,538.9489,1008.6736,109.22,1720.9132,9.3599205,1305.4722,0.34024808,0.010620784,90.692184,0.14583544,,True,0.021655977,0.0034024809,415.44098,91.458565,1008.6735655256085,1.0620784,0.38580015,326430.94,1078.7926,-1
1289899,1915.8192825317383,188,1.2107259,[-0.058  0.174 -0.347  0.025 -0.021  0.045 -0.28  -0.758  0.003  0.  0.    -1.273],4.6772885,422.12933,330.78705,100,623.90314,18800,0.0034008913,9.359993,486.8534,1018.402,110.27,1987.5757,9.359993,1593.0768,0.68421173,0.011004924,72.12138,0.1431727,,True,0.046772886,0.0068421178,394.4989,82.59508,1018.4020149958778,1.1004922,0.34008914,594644.75,1142.9501,-1
1301610,1930.8625719547272,189,1.0789233,[-0.06   0.178 -0.347  0.024 -0.022  0.043 -0.274 -0.753  0.005  0.  0.    -1.276],2.6203103,450.87762,306.61484,100,675.2132,18900,0.0054266285,9.35999,516.30786,1083.4474,117.11,2108.5664,9.35999,1700.3323,0.2812305,0.010579224,93.399704,0.13944201,,True,0.026203103,0.0028123052,408.23416,92.68499,1083.4474038741275,1.0579222,0.54266286,468035.7,1173.3661,-1
1312481,1949.3902637958527,190,1.245211,[-0.057  0.179 -0.349  0.023 -0.024  0.043 -0.275 -0.756  0.004  0.  0.    -1.279],5.3987603,477.31824,269.29855,100,543.6941,19000,0.0029826574,9.359988,573.3278,1004.6194,108.71,1757.6703,9.359988,1296.745,0.7439407,0.011260237,69.61377,0.13655148,,True,0.053987604,0.007439408,460.92532,80.30768,1004.6193409740247,1.1260237,0.29826576,601103.9,1161.7379,-1
1324093,1965.2110557556152,191,1.0646476,[-0.059  0.179 -0.348  0.02  -0.027  0.049 -0.271 -0.761  0.006  0.  0.    -1.282],2.8014479,434.35614,313.46677,100,730.52344,19100,0.006183987,9.359974,499.83112,1072.3871,116.12,2126.77,9.359974,1784.9064,0.30017805,0.010718383,92.72713,0.1403351,,True,0.028014477,0.0030017802,341.86365,93.927795,1072.3871196709251,1.0718383,0.6183987,361348.5,1158.1627,-1
1334637,1980.0253171920776,192,1.0747372,[-0.061  0.18  -0.349  0.018 -0.029  0.051 -0.272 -0.765  0.012  0.  0.    -1.279],2.8388638,422.36713,296.5663,100,613.11426,19200,0.0048747156,9.359894,470.74988,972.78357,105.44,1834.7214,9.359894,1475.0521,0.3149232,0.010723646,92.060425,0.14976662,,True,0.028388638,0.003149232,359.6693,93.046005,972.7835768014577,1.0723646,0.48747158,314493.16,1041.364,-1
1345790,1994.4889252185822,193,3.9233406,[-0.062  0.181 -0.349  0.019 -0.028  0.053 -0.266 -0.762  0.013  0.  0.    -1.269],65.77578,471.10138,314.00684,100,678.3195,19300,0.00046198888,9.359922,1004.1842,1027.232,111.53,1853.769,9.359922,1504.8566,6.5094314,0.016784467,6.2341022,0.14791267,,True,0.65775776,0.06509431,348.91248,25.488483,1027.2320118861371,1.6784468,0.04619889,64115356.0,2105.7358,-1
1358054,2010.4536895751953,194,1.0171638,[-0.077  0.183 -0.349  0.023 -0.024  0.061 -0.265 -0.762  0.01   0.  0.    -1.271],1.3995686,232.3125,383.0834,100,773.6407,19400,0.0070343176,9.359902,297.1311,1131.3918,122.64,2996.931,9.359902,2639.1797,0.13254504,0.010445286,98.415276,0.14258783,,True,0.013995686,0.0013254503,357.75116,98.312584,1131.3918522479207,1.0445285,0.7034318,388347.03,1203.8933,-1
1369448,2027.6518993377686,195,10.086704,[-0.075  0.184 -0.35   0.024 -0.024  0.059 -0.268 -0.764  0.009  0.  0.    -1.276],111.94979,469.92242,285.10635,100,698.7081,19500,9.4044786e-05,9.359921,968.8071,1049.7756,113.94,1932.8438,9.359921,1581.7762,11.898627,0.024800925,4.1636314,0.13738038,,True,1.1194979,0.11898628,351.0675,9.9140415,1049.7756222036537,2.4800925,0.009404479,103798250.0,2810.3958,-1
1380754,2045.7558007240295,196,1.1200829,[-0.08   0.192 -0.352  0.033 -0.015  0.059 -0.257 -0.776  0.01   0.  0.    -1.282],2.782703,434.24,325.11075,100,719.2918,19600,0.0033896742,9.359996,472.40576,1042.0753,113.06,2026.1179,9.359996,1703.3345,0.39929825,0.010530398,87.42923,0.13669586,,True,0.027827028,0.003992982,322.78345,89.279106,1042.0753239886901,1.0530397,0.33896744,394776.84,1115.702,-1
1392695,2063.7278645038605,197,1.1054637,[-0.081  0.193 -0.353  0.03  -0.018  0.06  -0.259 -0.773  0.007  0.  0.    -1.282],2.2290337,504.39764,340.0176,100,695.0047,19700,0.00482078,9.359935,592.7819,1100.9208,119.41,1988.4109,9.359935,1582.4948,0.344489,0.011033634,91.1179,0.13591823,,True,0.022290336,0.0034448898,405.91614,90.45977,1100.9208964753216,1.1033635,0.48207802,428236.78,1219.9727,-1
1404710,2084.76292347908,198,1.081753,[-0.085  0.194 -0.353  0.027 -0.021  0.062 -0.259 -0.777  0.008  0.  0.    -1.283],2.4693573,541.0337,305.29068,100,768.89154,19800,0.005172608,9.359964,608.5277,1109.397,120.15,1894.544,9.359964,1554.0386,0.2869675,0.0107013555,93.29141,0.12920198,,True,0.024693573,0.0028696747,340.50537,92.44254,1109.3969607386373,1.0701355,0.5172608,310084.38,1199.6672,-1
1416749,2106.8801589012146,199,1.3867924,[-0.084  0.193 -0.353  0.027 -0.02   0.059 -0.263 -0.776  0.009  0.  0.    -1.29 ],4.8009486,409.01892,273.741,100,628.48615,19900,0.0014681808,9.359827,545.2034,1109.8127,120.39,2335.98,9.359827,1854.6533,0.863247,0.011810742,65.17995,0.13060997,,True,0.048009485,0.008632469,481.32666,72.10885,1109.8128085111969,1.1810745,0.14681809,1031539.7,1370.4735,-1
1428470,2127.0521960258484,200,1.1402462,[-0.08   0.191 -0.355  0.026 -0.021  0.053 -0.266 -0.786  0.008  0.  0.    -1.288],3.3382225,529.5922,245.83032,100,723.3886,20000,0.0040667234,9.35995,585.4931,1080.5282,117.21,1836.4534,9.35995,1479.3138,0.45773613,0.0106654875,84.44582,0.124450535,,True,0.033382226,0.0045773615,357.13953,87.70036,1080.5281416022647,1.0665487,0.40667236,393062.78,1173.7953,-1
1440390,2145.189301252365,201,1.1103086,[-0.084  0.191 -0.354  0.023 -0.025  0.056 -0.264 -0.791  0.006  0.  0.    -1.294],2.8354409,539.9968,266.59375,100,701.24445,20100,0.003579862,9.35977,576.1055,1099.9432,119.2,1866.4882,9.35977,1467.7894,0.40079674,0.010578134,87.446304,0.12906888,,True,0.028354408,0.004007967,398.69873,90.06505,1099.943228705332,1.0578134,0.3579862,337081.16,1166.1277,-1
1452719,2166.0223910808563,202,1.0971494,[-0.083  0.19  -0.354  0.025 -0.023  0.055 -0.262 -0.793  0.004  0.  0.    -1.29 ],2.138015,615.1441,245.399,100,613.00854,20200,0.003677395,9.359964,664.82654,1139.6427,123.29,1748.3287,9.359964,1221.6946,0.32516578,0.010632143,91.44664,0.12609343,,True,0.02138015,0.0032516578,526.6342,91.145294,1139.642710983141,1.0632143,0.3677395,437205.66,1214.212,-1
1464997,2186.1649358272552,203,1.0964283,[-0.084  0.191 -0.355  0.027 -0.021  0.055 -0.259 -0.796  0.002  0.  0.    -1.293],2.3396466,495.7041,249.59677,100,663.1238,20300,0.0037141757,9.359829,535.4553,1132.0433,122.78,2121.1309,9.359829,1652.2113,0.32527962,0.010605328,91.40157,0.12467192,,True,0.023396466,0.0032527961,468.91956,91.20524,1132.0432776003486,1.0605328,0.37141758,386397.4,1201.7692,-1
1476792,2206.082955121994,204,1.0512762,[-8.751e-02  1.888e-01 -3.542e-01  2.939e-02 -1.822e-02  5.724e-02 -2.598e-01 -7.986e-01 -6.525e-04  0.000e+00  0.000e+00 -1.294e+00],1.9716223,477.1682,267.31693,100,784.35706,20400,0.004657026,9.359948,516.49304,1088.1644,117.95,2036.6537,9.359948,1732.8464,0.20451559,0.010376703,96.26075,0.12671709,,True,0.019716224,0.002045156,303.8072,95.12248,1088.1642957897948,1.0376703,0.46570262,260061.94,1142.9581,-1
1489008,2226.075033426285,205,1.1836683,[-0.087  0.188 -0.355  0.029 -0.018  0.055 -0.264 -0.802 -0.006  0.  0.    -1.292],5.0311503,506.6944,297.69424,100,785.8402,20500,0.0025345697,9.359971,564.42346,1127.5708,122.16,2069.5881,9.359971,1727.8574,0.5691993,0.010893302,78.55275,0.12696275,,True,0.050311502,0.0056919926,341.7307,84.48313,1127.5708396292537,1.0893302,0.25345698,538212.7,1239.9154,-1
1501124,2247.719431400299,206,15.727051,[-0.092  0.189 -0.357  0.03  -0.017  0.058 -0.269 -0.802 -0.011  0.  0.    -1.292],391.54236,613.578,262.88916,100,686.57,20600,0.00020629594,9.359981,5179.6084,1119.1145,121.16,1685.1217,9.359981,1252.5771,38.88214,0.048628263,1.5400568,0.12560274,,True,3.9154234,0.38882136,432.5445,6.3584714,1119.1145079984303,4.862826,0.020629594,2012667600.0,7184.432,-1
1512795,2262.959192276001,207,1.288052,[-0.096  0.192 -0.358  0.038 -0.009  0.07  -0.266 -0.797 -0.025  0.  0.    -1.293],4.741604,461.6455,311.01767,100,687.46063,20700,0.0020050334,9.359985,581.0639,1076.7831,116.71,2050.4583,9.359985,1661.1357,0.6410979,0.0114520695,76.13903,0.12500955,,True,0.04741604,0.0064109787,389.32245,77.63662,1076.7830266937647,1.1452069,0.20050335,675500.2,1279.198,-1
1524365,2279.102746963501,208,1.028054,[-0.09   0.192 -0.359  0.035 -0.011  0.064 -0.265 -0.798 -0.026  0.  0.    -1.294],1.4308631,293.2973,328.129,100,714.4076,20800,0.0073792087,9.35992,325.81012,1064.7864,115.7,2571.6304,9.35992,2221.2515,0.14672874,0.010288627,98.00672,0.12397193,,True,0.014308631,0.0014672873,350.37885,97.27116,1064.7863515344516,1.0288627,0.7379209,269067.34,1108.046,-1
1536010,2296.711304664612,209,1.1603619,[-0.09   0.195 -0.36   0.034 -0.012  0.063 -0.268 -0.796 -0.029  0.  0.    -1.295],6.513775,545.93616,297.69418,100,703.5797,20900,0.0016792967,9.359949,609.1069,1072.5524,116.45,1755.388,9.359949,1386.4153,0.6338937,0.01093465,74.846664,0.12295516,,True,0.065137744,0.0063389363,368.97272,86.18001,1072.5524623318256,1.093465,0.16792968,770699.8,1176.3785,-1
1547809,2311.801157951355,210,1.2234068,[-0.092  0.197 -0.361  0.037 -0.009  0.064 -0.268 -0.795 -0.02   0.  0.    -1.296],2.6481385,616.28766,245.44434,100,726.155,21000,0.002925524,9.359942,687.65814,1084.5098,117.99,1560.7405,9.359942,1202.3856,0.50118977,0.010960226,82.70578,0.1195372,,True,0.026481384,0.005011898,358.35486,81.73896,1084.5098229987207,1.0960226,0.2925524,389436.38,1205.548,-1
1559775,2333.3638961315155,211,1.1011909,[-0.094  0.197 -0.362  0.033 -0.013  0.064 -0.272 -0.794 -0.023  0.  0.    -1.299],2.6488032,416.35132,311.68494,100,792.2737,21100,0.005072621,9.359976,446.68103,1104.7529,119.66,2294.672,9.359976,1982.1927,0.40254292,0.010293092,86.73446,0.11752053,,True,0.026488032,0.004025429,312.47937,90.810776,1104.7529869375123,1.029309,0.5072621,398970.66,1169.0735,-1
1571396,2350.4284880161285,212,1.0546722,[-0.094  0.197 -0.362  0.03  -0.016  0.066 -0.272 -0.792 -0.02   0.  0.    -1.301],1.952401,489.54926,312.54703,100,805.73315,21200,0.006318022,9.359961,513.89197,1072.491,116.21,1943.1392,9.359961,1676.3812,0.24932845,0.010178474,94.3393,0.11790731,,True,0.01952401,0.0024932844,266.75793,94.816185,1072.4910162427252,1.0178474,0.6318022,273399.2,1112.557,-1
1583373,2366.6727533340454,213,1.0818058,[-0.096  0.197 -0.362  0.027 -0.018  0.067 -0.272 -0.791 -0.02   0.  0.    -1.301],1.7651873,440.4389,315.82108,100,744.36163,21300,0.0047274623,9.359857,493.807,1103.1392,119.77,2209.001,9.359857,1850.2235,0.27969813,0.010609466,93.50153,0.12379392,,True,0.017651873,0.0027969815,358.7775,92.438034,1103.13911851572,1.0609466,0.47274622,348298.03,1183.0808,-1
1595123,2384.881406068802,214,1.0524116,[-0.093  0.197 -0.364  0.028 -0.017  0.064 -0.275 -0.797 -0.018  0.  0.    -1.295],1.5983369,505.26782,275.12802,100,742.10834,21400,0.00529232,9.359954,540.1465,1083.0503,117.5,1925.9417,9.359954,1584.9998,0.19184029,0.010526164,96.785225,0.123369806,,True,0.01598337,0.0019184028,340.9419,95.01986,1083.0502402474053,1.0526165,0.529232,222431.44,1132.8768,-1
1606933,2402.4329800605774,215,64.16334,[-0.091  0.196 -0.364  0.03  -0.015  0.061 -0.277 -0.796 -0.017  0.  0.    -1.296],766.34766,540.78906,282.21735,100,785.8056,21500,6.858297e-05,9.359935,10599.452,1088.6832,118.1,1826.3143,9.359935,1523.4365,76.16849,0.08562845,1.2480483,0.117446736,,True,7.6634765,0.76168483,302.87775,1.5585225,1088.6832982144726,8.562846,0.0068582976,13621223000.0,14988.196,-1
1618559,2420.764611005783,216,1.1957375,[-0.083  0.197 -0.365  0.035 -0.01   0.059 -0.268 -0.806 -0.025  0.  0.    -1.301],5.6510577,546.4343,297.26022,100,711.5963,21600,0.0017007559,9.359969,621.88696,1069.6052,116.26,1743.9032,9.359969,1385.8943,0.6499183,0.010766012,73.29097,0.11611181,,True,0.056510575,0.0064991834,358.00894,83.630394,1069.6052348607448,1.0766013,0.1700756,894237.9,1193.9733,-1
1631334,2442.9989507198334,217,1.3430336,[-0.089  0.197 -0.364  0.032 -0.013  0.062 -0.266 -0.809 -0.024  0.  0.    -1.303],4.8772225,577.0212,355.45032,100,845.1654,21700,0.0027122982,9.359963,691.70044,1175.9945,127.75,1996.5784,9.359963,1665.7493,0.71063304,0.011647305,72.872795,0.11483832,,True,0.048772223,0.0071063293,330.82913,74.458305,1175.9945233982182,1.1647305,0.27122983,843873.44,1385.8468,-1
1643712,2465.038074493408,218,6.4866548,[-0.088  0.201 -0.367  0.031 -0.014  0.063 -0.263 -0.817 -0.022  0.  0.    -1.304],166.22578,479.72186,329.80533,100,671.7422,21800,0.000214309,9.359954,2530.3394,1140.0608,123.78,2201.13,9.359954,1732.8113,16.487896,0.02858135,2.9172723,0.115417995,,True,1.6622578,0.16487896,468.3186,15.416266,1140.0607951966324,2.858135,0.0214309,415233860.0,4212.151,-1
1656992,2487.717703104019,219,1.0446148,[-0.09   0.205 -0.368  0.021 -0.024  0.066 -0.252 -0.825 -0.028  0.  0.    -1.304],2.0759346,551.1338,307.39447,100,751.0785,21900,0.0064493734,9.359994,603.8291,1221.2891,132.8,2233.851,9.359994,1763.6406,0.22485282,0.01042856,95.55763,0.11391514,,True,0.020759346,0.002248528,470.2105,95.729065,1221.2890613581635,1.0428561,0.64493734,428802.6,1288.7708,-1
1668638,2508.9820322990417,220,1.0961394,[-0.091  0.205 -0.369  0.022 -0.023  0.066 -0.251 -0.829 -0.029  0.  0.    -1.305],3.0089667,343.19458,324.6752,100,713.77673,22000,0.0046770484,9.359812,410.92896,1073.0774,116.46,2432.9429,9.359812,2073.6423,0.3435254,0.010868222,90.91668,0.11427814,,True,0.030089667,0.003435254,359.3006,91.22927,1073.0773661705855,1.0868224,0.46770483,344627.44,1175.092,-1
1681421,2530.075018644333,221,1.0856934,[-0.093  0.205 -0.368  0.02  -0.024  0.066 -0.251 -0.826 -0.027  0.  0.    -1.305],2.2576172,577.85266,289.35233,100,696.5616,22100,0.004252627,9.359922,634.11145,1176.5614,127.83,1995.6956,9.359922,1515.6958,0.29158264,0.010628489,93.00051,0.115518846,,True,0.022576172,0.0029158262,479.99976,92.10704,1176.561313226164,1.0628489,0.4252627,449628.38,1257.9456,-1
1693915,2550.7237045764923,222,1.07337,[-0.089  0.204 -0.369  0.019 -0.025  0.063 -0.251 -0.825 -0.028  0.  0.    -1.303],1.9586072,608.89557,332.73016,100,858.46344,22200,0.0045245234,9.359949,648.84906,1153.1841,124.94,1814.2952,9.359949,1519.5745,0.2742568,0.010298299,93.37745,0.109754294,,True,0.019586071,0.002742568,294.72076,93.16452,1153.18418170425,1.0298299,0.45245233,319934.56,1212.7515,-1
1706717,2568.1782302856445,223,1.4823979,[-0.088  0.207 -0.373  0.018 -0.027  0.06  -0.256 -0.824 -0.028  0.  0.    -1.309],7.6530867,517.73456,284.85275,100,850.9014,22300,0.0024953862,9.359987,688.8776,1180.4618,128.02,2209.0908,9.359987,1879.5304,0.96232575,0.012523481,62.87471,0.11294764,,True,0.07653087,0.009623257,329.56042,67.45827,1180.4617828088815,1.2523482,0.24953862,1220852.2,1495.773,-1
1719018,2584.1627945899963,224,1.0508474,[-0.08   0.204 -0.372  0.021 -0.025  0.05  -0.259 -0.822 -0.025  0.  0.    -1.306],1.7573549,582.3839,300.71487,100,747.02765,22400,0.004090782,9.359942,606.8172,1134.0696,123.01,1838.9519,9.359942,1451.9102,0.25466365,0.010271355,94.20879,0.113588534,,True,0.017573548,0.0025466366,387.0418,95.16129,1134.069474899794,1.0271355,0.4090782,307336.0,1172.3547,-1
1731651,2605.049514055252,225,1.0331217,[-0.078  0.203 -0.373  0.019 -0.026  0.049 -0.262 -0.821 -0.025  0.  0.    -1.305],1.5317038,450.95746,309.85382,100,789.5156,22500,0.0062242434,9.359951,467.66608,1166.3188,126.33,2384.5386,9.359951,2007.7352,0.18555754,0.010215058,96.80568,0.11306706,,True,0.015317038,0.0018555754,376.8033,96.794014,1166.318937293278,1.0215057,0.62242436,283720.88,1194.7781,-1
1743857,2624.2489326000214,226,1.1680351,[-0.079  0.203 -0.372  0.018 -0.028  0.05  -0.262 -0.818 -0.025  0.  0.    -1.306],3.4454088,521.1776,283.95895,100,766.884,22600,0.004151769,9.359964,572.1381,1126.2047,122.06,2016.7571,9.359964,1657.4363,0.49025732,0.010787844,82.88245,0.109527014,,True,0.03445409,0.0049025733,359.3208,85.61386,1126.2047928664992,1.0787845,0.41517693,405804.56,1226.0253,-1
1756393,2643.9534134864807,227,1.1201868,[-0.079  0.205 -0.374  0.019 -0.027  0.048 -0.258 -0.819 -0.027  0.  0.    -1.309],3.4648805,553.7791,286.1274,100,769.7445,22700,0.0017640113,9.359997,601.7233,1155.8545,125.36,2006.918,9.359997,1620.8081,0.4436639,0.010684509,85.29334,0.108718164,,True,0.034648802,0.0044366387,386.10983,89.27083,1155.8544345365196,1.0684509,0.17640114,418972.3,1238.9531,-1
1768913,2661.7430505752563,228,1.2334943,[-0.078  0.207 -0.375  0.018 -0.027  0.045 -0.26  -0.825 -0.029  0.  0.    -1.31 ],2.9443877,526.43866,268.144,100,806.6039,22800,0.0024857528,9.359927,609.4407,1155.7067,125.2,2097.56,9.359927,1748.4573,0.55043083,0.011188248,80.51293,0.103948064,,True,0.029443877,0.0055043087,349.10278,81.0705,1155.7067480258838,1.1188248,0.24857529,493879.84,1308.3232,-1
1781201,2677.5575108528137,229,1.1341345,[-0.079  0.207 -0.376  0.022 -0.023  0.043 -0.263 -0.819 -0.031  0.  0.    -1.315],3.4710002,338.95856,286.4483,100,634.49567,22900,0.004160626,9.359965,403.20636,1134.7706,122.88,2652.707,9.359965,2152.4321,0.457472,0.010775984,84.72962,0.09803777,,True,0.03471,0.0045747194,500.27496,88.17296,1134.770611128397,1.0775985,0.4160626,589784.6,1250.7124,-1
1793943,2700.0238234996796,230,1.1656048,[-0.083  0.21  -0.377  0.024 -0.022  0.049 -0.259 -0.824 -0.03   0.  0.    -1.321],4.4152017,607.1724,281.64743,100,745.3382,23000,0.003050077,9.359974,659.58545,1176.9877,127.42,1899.3846,9.359974,1467.7351,0.5004475,0.010654723,81.925995,0.09796122,,True,0.044152014,0.0050044754,431.64954,85.792366,1176.987697463758,1.0654724,0.3050077,661217.44,1274.7762,-1
1806649,2716.7605152130127,231,1.1194612,[-0.08   0.21  -0.377  0.021 -0.025  0.048 -0.26  -0.826 -0.03   0.  0.    -1.321],2.716297,422.5617,328.86804,100,736.9872,23100,0.0030197422,9.35998,476.14624,1172.0759,127.06,2498.3809,9.35998,2063.292,0.38724664,0.010795891,88.60032,0.09542586,,True,0.02716297,0.0038724663,435.08875,89.32869,1172.0759292782,1.0795891,0.30197424,454052.3,1269.1667,-1
1818698,2736.5675613880157,232,1.411385,[-0.079  0.212 -0.378  0.018 -0.028  0.048 -0.257 -0.824 -0.029  0.  0.    -1.324],15.543867,521.4124,289.2981,100,757.3298,23200,0.0019479737,9.359896,636.31226,1108.8406,120.49,1958.0935,9.359896,1606.5828,1.5379461,0.011761557,36.902706,0.09300211,,True,0.15543866,0.01537946,351.51074,70.85239,1108.8405485114909,1.1761558,0.19479738,3014673.8,1334.1869,-1
1831462,2758.7787692546844,233,1.2452915,[-0.081  0.214 -0.378  0.017 -0.029  0.052 -0.258 -0.82  -0.026  0.  0.    -1.326],4.5631123,548.50995,316.19263,100,816.44476,23300,0.0031124323,9.359963,656.89844,1176.9299,127.64,2094.733,9.359963,1734.2478,0.5430705,0.011318425,81.28637,0.09233877,,True,0.04563112,0.005430705,360.48505,80.30248,1176.9298357063476,1.1318425,0.31124324,819079.1,1358.1687,-1
1844154,2779.2788422107697,234,1.30547,[-0.078  0.214 -0.378  0.021 -0.025  0.049 -0.256 -0.82  -0.026  0.  0.    -1.327],4.2851253,641.00256,216.22014,100,688.94037,23400,0.001744231,9.35989,716.72034,1167.8542,126.92,1756.1724,9.35989,1277.2585,0.6566875,0.011282294,74.69465,0.08934104,,True,0.04285125,0.0065668747,478.91382,76.60076,1167.854221062641,1.1282294,0.1744231,617508.56,1318.6862,-1
1857556,2802.6798536777496,235,1.0691094,[-0.078  0.215 -0.379  0.02  -0.025  0.045 -0.254 -0.821 -0.025  0.  0.    -1.33 ],2.518799,568.9036,298.27502,100,728.8977,23500,0.0057780957,9.359938,622.2965,1236.4443,134.02,2225.1357,9.359938,1717.5892,0.29965985,0.010503824,92.47372,0.09331512,,True,0.02518799,0.0029965984,507.5465,93.5358,1236.4443038855684,1.0503824,0.5778096,506025.94,1312.5186,-1
1870427,2819.5632610321045,236,1.1057382,[-0.078  0.216 -0.379  0.022 -0.023  0.046 -0.253 -0.822 -0.02   0.  0.    -1.326],3.629974,581.43414,298.06534,100,854.3539,23600,0.0029670196,9.359923,656.026,1186.002,128.71,2015.2261,9.359923,1683.5779,0.43470064,0.010851257,86.17126,0.09055668,,True,0.03629974,0.0043470063,331.64813,90.437325,1186.001931557034,1.0851257,0.29670197,471844.94,1291.7538,-1
1883094,2836.393194437027,237,1.0610795,[-0.082  0.218 -0.379  0.023 -0.022  0.05  -0.252 -0.82  -0.017  0.  0.    -1.328],1.7309866,495.55365,313.11932,100,854.27234,23700,0.0038717878,9.359972,532.8131,1166.9901,126.67,2238.1216,9.359972,1925.4038,0.2216477,0.010402463,95.65719,0.09001922,,True,0.017309865,0.0022164767,312.7178,94.243645,1166.9901051500676,1.0402465,0.38717878,281568.66,1224.4512,-1
1896271,2857.3213794231415,238,1.3749477,[-0.083  0.217 -0.379  0.022 -0.023  0.049 -0.254 -0.82  -0.017  0.  0.    -1.329],11.237327,669.2772,264.29736,100,795.40375,23800,0.0012410528,9.359965,757.8485,1217.6857,131.77,1828.0287,9.359965,1405.7468,1.16605,0.011050968,47.31813,0.08654858,,True,0.11237326,0.011660499,422.28192,72.73004,1217.6857248986876,1.1050967,0.124105275,1917308.9,1400.9023,-1
