J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,EpLenMean,InitialReturnMin,MinIWNorm,OptimizationReturnMean,OptimizationReturnMin,MaxIW,StdIW,ESSClassic,MeanIW,Bound,MaxIWNorm,EpisodesSoFar,EmpiricalD2,MeanIWNorm,InitialReturnStd,Weights,InitialReturnMean,TimestepsSoFar,MinIW,OptimizationReturnMax,ReturnStepMaxmin,ESSRenyi,InitialReturnMax,LearnableVariance,StdIWNorm,InitialBound,VarianceInit,ReturnMeanIW,EpThisIter,EpRewMean,TimeElapsed
2083280300.0,9.359968,0.08161617,189,85.86,444.5396,1.4968631e-06,351.85538,,812.9641,80.822945,1.1897076,8.868572,3649.662,8.129641,18900,101.61045,0.088685706,244.09235,[-0.065 -0.126 -0.143  0.025 -0.01   0.146 -0.304 -0.933  0.     0.  0.    -1.351],796.3949,1115586,0.00014968631,1245.8196,9.359968,0.9841507,1690.3591,True,0.8082294,289.2872,-1,8761.41,100,796.394972637185,4368.606675624847
1462628.9,9.359853,0.08033467,190,85.27,443.3576,0.0015817136,347.02402,,12.942912,1.6906316,36.85745,1.291667,395.48022,0.12942912,19000,1.736032,0.012916668,228.24237,[-0.075 -0.125 -0.144  0.018 -0.016  0.135 -0.316 -0.908  0.     0.  0.    -1.337],790.38165,1124113,0.15817136,1304.803,9.359853,57.602623,1748.1605,True,0.016906317,265.93353,-1,1086.4856,100,790.3816438495606,4400.5177302360535
421937.97,9.359964,0.07652688,191,88.87,462.2205,0.003253886,361.81586,,2.7867575,0.53194094,81.122375,1.1027064,469.9229,0.027867574,19100,1.2475829,0.011027063,216.95203,[-7.826e-02 -1.252e-01 -1.438e-01  2.115e-02 -1.264e-02  1.331e-01 -3.224e-01 -8.963e-01  9.438e-04  0.000e+00  0.000e+00 -1.339e+00],824.0363,1133000,0.3253886,924.1841,9.359964,80.15499,1386.4045,True,0.0053194095,408.11505,-1,934.4873,100,824.0363507064955,4431.608290910721
10642457.0,9.359907,0.085663065,192,87.1,453.1997,0.00073858624,353.96173,,55.53024,5.5107903,8.377535,1.6663682,600.00055,0.5553024,19200,3.0310373,0.016663682,230.2416,[-7.802e-02 -1.216e-01 -1.465e-01  2.430e-02 -9.158e-03  1.334e-01 -3.203e-01 -9.039e-01  9.438e-04  0.000e+00  0.000e+00 -1.342e+00],807.1613,1141710,0.073858626,1093.4468,9.359907,32.992004,1546.6465,True,0.055107895,343.16745,-1,1407.8082,100,807.1614077756855,4461.154024600983
251507.22,9.359965,0.08430944,193,81.31,396.2461,0.0054301666,357.35193,,1.8271886,0.22416867,95.49341,1.0318998,285.0569,0.018271886,19300,1.0501206,0.010318999,222.51915,[-9.052e-02 -1.258e-01 -1.426e-01  3.248e-02 -2.615e-03  1.509e-01 -3.121e-01 -9.156e-01  9.438e-04  0.000e+00  0.000e+00 -1.333e+00],753.59796,1149841,0.5430167,1235.5278,9.359965,95.22716,1631.7739,True,0.0022416867,264.0659,-1,786.7069,100,753.5980039761729,4488.671638727188
84178480.0,9.359978,0.08472352,194,87.21,432.66412,0.00030994407,374.94263,,106.41519,10.5184965,3.1745815,1.9045932,1044.8098,1.0641519,19400,4.016319,0.019045934,259.6475,[-8.952e-02 -1.233e-01 -1.433e-01  3.304e-02 -2.320e-03  1.507e-01 -3.071e-01 -9.136e-01  9.438e-04  0.000e+00  0.000e+00 -1.335e+00],807.6067,1158562,0.030994408,1258.6704,9.359978,24.898422,1691.3345,True,0.105184965,300.2064,-1,2061.6785,100,807.6067074605178,4519.752413034439
246782.7,9.359996,0.08482016,195,87.72,424.477,0.00743633,388.41913,,1.399055,0.11519226,98.70343,1.005059,323.75412,0.013990549,19500,1.0112008,0.01005059,244.65442,[-9.722e-02 -1.217e-01 -1.440e-01  3.131e-02 -4.142e-03  1.443e-01 -3.051e-01 -9.148e-01  9.438e-04  0.000e+00  0.000e+00 -1.334e+00],812.8961,1167334,0.74363303,1216.8491,9.359996,98.89233,1641.3262,True,0.0011519226,320.4983,-1,818.9019,100,812.896123300402,4554.819701433182
283199.03,9.359954,0.08441856,196,85.9,423.0033,0.0049366117,372.55215,,1.9699025,0.23166929,95.341446,1.0480566,402.8585,0.019699024,19600,1.0606848,0.010480566,245.14937,[-9.795e-02 -1.209e-01 -1.429e-01  3.109e-02 -4.016e-03  1.433e-01 -3.061e-01 -9.136e-01  9.438e-04  0.000e+00  0.000e+00 -1.334e+00],795.5554,1175924,0.49366117,995.78796,9.359954,94.27872,1418.7913,True,0.0023166926,369.91806,-1,841.2205,100,795.5554119663317,4587.111935377121
436394.1,9.36,0.08188992,197,86.01,490.22577,0.0031062544,307.08835,,2.682322,0.42892554,86.32011,1.0774475,322.2387,0.026823219,19700,1.1497134,0.0107744755,249.93692,[-1.020e-01 -1.193e-01 -1.441e-01  3.322e-02 -1.827e-03  1.448e-01 -3.084e-01 -9.191e-01  9.438e-04  0.000e+00  0.000e+00 -1.335e+00],797.3141,1184525,0.31062543,1245.2109,9.36,86.978195,1735.4368,True,0.0042892555,276.6831,-1,880.4837,100,797.3141207061093,4620.3993356227875
354470.06,9.359974,0.06985564,198,87.93,412.49866,0.0057581943,402.57376,,2.3107107,0.31736833,91.6336,1.0503204,404.00735,0.023107106,19800,1.078192,0.010503203,250.7759,[-1.046e-01 -1.185e-01 -1.456e-01  2.884e-02 -6.266e-03  1.443e-01 -3.114e-01 -9.203e-01  9.438e-04  0.000e+00  0.000e+00 -1.337e+00],815.0723,1193318,0.57581943,1123.7023,9.359974,92.747856,1536.2009,True,0.003173683,354.21207,-1,882.5463,100,815.0723894772118,4653.347899913788
408714.34,9.359996,0.069781356,199,86.14,498.30444,0.0043585873,299.68317,,3.3471246,0.44745982,85.360756,1.0804981,460.7685,0.033471245,19900,1.1877775,0.01080498,204.50764,[-1.041e-01 -1.143e-01 -1.495e-01  2.589e-02 -8.807e-03  1.444e-01 -3.138e-01 -9.254e-01  9.438e-04  0.000e+00  0.000e+00 -1.349e+00],797.98755,1201932,0.43585873,813.6731,9.359996,84.19085,1311.9775,True,0.004474598,404.39432,-1,889.7269,100,797.9875981762958,4685.876009941101
310386.06,9.359987,0.07004548,200,88.39,462.60446,0.0063609225,356.0405,,1.4677693,0.12849215,98.39962,1.0075352,322.70523,0.014677692,20000,1.0198429,0.010075352,273.34155,[-1.024e-01 -1.153e-01 -1.491e-01  2.897e-02 -6.281e-03  1.406e-01 -3.125e-01 -9.280e-01  9.438e-04  0.000e+00  0.000e+00 -1.349e+00],818.645,1210771,0.63609225,1226.7336,9.359987,98.05432,1689.3381,True,0.0012849215,311.84354,-1,834.51013,100,818.6449743509783,4719.066465854645
429857.4,9.359906,0.070815146,201,91.59,495.82776,0.003854921,351.81903,,2.7581172,0.4199044,86.65001,1.0697799,405.633,0.027581172,20100,1.1383362,0.010697799,237.64116,[-1.028e-01 -1.139e-01 -1.497e-01  2.836e-02 -5.870e-03  1.388e-01 -3.125e-01 -9.270e-01  9.438e-04  0.000e+00  0.000e+00 -1.349e+00],847.6468,1219930,0.38549212,1145.176,9.359906,87.84751,1641.0038,True,0.004199044,355.34567,-1,930.88306,100,847.646804806292,4756.619292259216
394114.03,9.359907,0.07605336,202,94.48,491.95898,0.0041745338,383.15225,,2.0882277,0.32267126,91.8002,1.0796444,495.09125,0.020882277,20200,1.1003458,0.0107964445,244.46942,[-0.101 -0.114 -0.15   0.027 -0.007  0.134 -0.313 -0.929 -0.003  0.  0.    -1.348],875.11127,1229378,0.4174534,994.31946,9.359907,90.880516,1486.2784,True,0.0032267128,429.2277,-1,962.81134,100,875.1112337930477,4790.494308710098
1156054.0,9.359915,0.07122047,203,95.07,441.81238,0.0010138034,438.31735,,8.527342,1.3271998,49.47093,1.3132298,529.6628,0.085273415,20300,1.752838,0.013132299,251.09528,[-0.107 -0.111 -0.153  0.028 -0.007  0.139 -0.314 -0.934 -0.003  0.  0.    -1.343],880.12976,1238885,0.10138035,1201.2164,9.359915,57.05034,1643.0288,True,0.013271998,387.22104,-1,1182.2482,100,880.1297638159314,4833.007570743561
357883.3,9.359976,0.06757737,204,95.98,471.1666,0.0052437005,417.74698,,1.7354257,0.23438308,95.14,1.0370289,350.62115,0.017354257,20400,1.0441917,0.01037029,278.3977,[-0.111 -0.106 -0.155  0.02  -0.015  0.141 -0.315 -0.923 -0.003  0.  0.    -1.348],888.9136,1248483,0.5243701,1396.7025,9.359976,95.76785,1867.8691,True,0.0023438307,328.55286,-1,923.2297,100,888.9135927067784,4872.385788440704
372015.34,9.359938,0.07080731,205,90.96,441.7362,0.00361587,399.98688,,3.4678073,0.4346264,87.08638,1.1286705,476.48645,0.03467807,20500,1.1524701,0.011286705,242.29514,[-0.112 -0.105 -0.155  0.018 -0.017  0.142 -0.315 -0.927 -0.002  0.  0.    -1.351],841.72314,1257579,0.361587,1038.8546,9.359938,86.77015,1480.5908,True,0.004346264,397.54593,-1,953.3247,100,841.7230846624749,4908.937324047089
298795.12,9.359968,0.0731572,206,91.03,443.8341,0.0064625824,399.19937,,1.7409785,0.21112356,96.12242,1.0511594,350.2563,0.017409785,20600,1.0454302,0.010511593,263.05164,[-0.106 -0.106 -0.155  0.02  -0.015  0.138 -0.315 -0.918 -0.002  0.  0.    -1.348],843.0335,1266682,0.64625823,1282.8013,9.359968,95.6544,1726.6354,True,0.0021112354,325.04285,-1,879.88245,100,843.0334801453309,4945.022428035736
607885.06,9.359892,0.075293474,207,93.68,462.5364,0.0041205804,404.27362,,4.923154,0.56964,78.571365,1.0907749,374.83496,0.049231537,20700,1.1614671,0.010907748,239.30695,[-0.106 -0.102 -0.157  0.022 -0.013  0.14  -0.316 -0.918 -0.002  0.  0.    -1.346],866.81006,1276050,0.41205806,1409.5385,9.359892,86.09801,1872.0748,True,0.0056963996,305.18756,-1,980.1032,100,866.810058789232,4982.556217908859
450781.0,9.359995,0.06908884,208,94.79,443.15292,0.0030332373,434.25964,,3.7783806,0.5339316,79.93637,1.0657445,326.16986,0.037783805,20800,1.1523341,0.0106574455,274.4413,[-0.112 -0.1   -0.157  0.018 -0.017  0.142 -0.316 -0.92  -0.007  0.  0.    -1.344],877.4126,1285529,0.30332375,1490.289,9.359995,86.78039,1933.4419,True,0.0053393156,297.38007,-1,948.8164,100,877.4126084547038,5019.479182958603
288771.12,9.359936,0.06982125,209,100.11,415.75922,0.00491616,510.45044,,1.784915,0.21641761,95.767166,1.0294019,455.32788,0.01784915,20900,1.0452863,0.010294017,274.82465,[-0.114 -0.095 -0.161  0.019 -0.016  0.14  -0.314 -0.921 -0.007  0.  0.    -1.35 ],926.2097,1295540,0.49161598,1222.6765,9.359936,95.66757,1638.4358,True,0.002164176,434.67896,-1,957.8652,100,926.209643699881,5058.778126239777
573659.94,9.359892,0.06618493,210,94.23,472.0354,0.0013159098,399.95215,,5.6515293,0.87328964,66.50673,1.230587,540.12854,0.05651529,21000,1.460034,0.01230587,234.21259,[-0.111 -0.095 -0.161  0.02  -0.015  0.137 -0.314 -0.922 -0.006  0.  0.    -1.349],871.9875,1304963,0.13159098,964.4529,9.359892,68.491554,1436.4883,True,0.008732896,441.04108,-1,1060.8492,100,871.9875238398921,5094.7194883823395
4030221.5,9.3599415,0.061051384,211,96.82,442.03076,0.00032461574,455.2298,,17.995838,2.3308938,27.590433,1.4388112,633.08386,0.17995837,21100,2.5731254,0.0143881105,256.5794,[-0.105 -0.093 -0.162  0.021 -0.014  0.136 -0.318 -0.914 -0.006  0.  0.    -1.353],897.26056,1314645,0.032461576,1241.7866,9.3599415,38.863243,1683.8174,True,0.023308937,392.11545,-1,1443.3855,100,897.2605922704308,5134.064168691635
390828.8,9.359999,0.057575226,212,96.71,489.65903,0.0056567006,405.20798,,1.8370366,0.23683695,94.89686,1.0213084,439.40323,0.018370366,21200,1.0634735,0.010213083,285.98264,[-0.115 -0.089 -0.166  0.02  -0.015  0.144 -0.329 -0.922 -0.006  0.  0.    -1.358],894.86694,1324316,0.5656701,1124.9725,9.359999,94.031494,1614.6316,True,0.0023683694,410.4775,-1,938.92914,100,894.8669694027354,5172.74134016037
510444.2,9.359977,0.05014927,213,93.31,478.3764,0.004282211,386.4678,,3.2602057,0.4071234,87.16974,1.0611852,368.2578,0.032602057,21300,1.0969435,0.010611851,284.3294,[-0.118 -0.087 -0.167  0.022 -0.013  0.143 -0.33  -0.923 -0.007  0.  0.    -1.361],864.84424,1333647,0.4282211,1362.4368,9.359977,91.1624,1840.8132,True,0.004071234,312.60022,-1,946.6509,100,864.8442395416433,5207.8958735466
23397220.0,9.3599415,0.049568202,214,96.51,395.15546,0.00049531757,499.1909,,84.385635,8.343245,4.2541595,1.75866,700.1299,0.84385633,21400,3.7486124,0.017586596,267.21896,[-0.121 -0.087 -0.167  0.019 -0.015  0.145 -0.329 -0.926 -0.007  0.  0.    -1.369],894.3463,1343298,0.049531758,1216.0911,9.3599415,26.676538,1611.2466,True,0.083432436,410.97238,-1,1636.0063,100,894.3463308845523,5247.723213195801
760620.2,9.359981,0.052372266,215,99.87,358.47717,0.001242648,565.56915,,6.6290927,1.1322788,54.93983,1.250261,517.4633,0.06629092,21500,1.563362,0.012502611,243.56508,[-0.132 -0.084 -0.171  0.013 -0.022  0.145 -0.335 -0.932 -0.007  0.  0.    -1.369],924.04626,1353285,0.1242648,1321.303,9.359981,63.96471,1679.7802,True,0.011322787,420.11224,-1,1147.5546,100,924.0462918377293,5281.179593324661
321299.84,9.359968,0.051816456,216,92.64,489.54575,0.0054585305,367.2548,,1.7930753,0.19075824,96.78747,1.047053,443.94827,0.017930754,21600,1.0415223,0.01047053,220.01472,[-0.136 -0.084 -0.171  0.008 -0.026  0.144 -0.337 -0.923 -0.007  0.  0.    -1.367],856.8005,1362549,0.5458531,981.4325,9.359968,96.01331,1470.9783,True,0.0019075824,415.50708,-1,894.3103,100,856.8005410610881,5312.045392513275
403296.4,9.359917,0.04763795,217,96.58,481.70273,0.004425624,412.422,,4.139069,0.4421362,85.561485,1.0763017,462.2162,0.04139069,21700,1.1286286,0.010763018,225.33409,[-0.132 -0.085 -0.17   0.007 -0.027  0.142 -0.337 -0.918 -0.005  0.  0.    -1.367],894.1247,1372207,0.4425624,1138.5215,9.359917,88.6031,1620.2242,True,0.0044213617,408.05746,-1,978.5992,100,894.1247265154383,5344.023220062256
487784.8,9.359987,0.045755595,218,96.83,498.0137,0.0032899065,397.09274,,4.1537952,0.49251086,82.4122,1.0661191,476.71057,0.04153795,21800,1.1684707,0.01066119,268.3556,[-0.126 -0.086 -0.17   0.009 -0.025  0.138 -0.335 -0.914 -0.003  0.  0.    -1.371],895.1064,1381890,0.32899067,1086.8453,9.359987,85.58195,1584.859,True,0.004925109,419.6487,-1,990.6605,100,895.1064138980842,5374.926950216293
107186010.0,9.359932,0.045780607,219,100.12,453.0163,0.00016627746,472.93613,,130.32115,12.919134,3.0341606,2.2853003,1408.7644,1.3032115,21900,5.355192,0.022853006,260.94623,[-0.129 -0.086 -0.171  0.011 -0.023  0.137 -0.337 -0.912 -0.005  0.  0.    -1.373],925.9524,1391902,0.016627746,1189.4263,9.359932,18.673466,1642.4426,True,0.12919132,433.21964,-1,2549.0115,100,925.9524098530384,5406.396575450897
359766.3,9.359955,0.04409542,220,95.77,490.07693,0.0051870435,396.08603,,2.5451736,0.3352189,90.842514,1.0558089,456.37814,0.025451737,22000,1.0939993,0.010558087,222.7697,[-0.123 -0.083 -0.172  0.007 -0.028  0.138 -0.332 -0.919 -0.008  0.  0.    -1.373],886.16296,1401479,0.51870435,1050.4393,9.359955,91.40774,1540.5162,True,0.0033521892,424.00812,-1,939.76636,100,886.1629597843623,5438.420686244965
56168308.0,9.359872,0.039655223,221,93.42,470.55884,0.00025786672,393.04453,,74.17209,7.3514776,5.3633733,1.7501044,1108.9724,0.74172086,22100,3.665113,0.017501045,228.75803,[-0.125 -0.083 -0.171  0.006 -0.029  0.137 -0.329 -0.917 -0.008  0.  0.    -1.375],863.60333,1410821,0.025786672,1036.7417,9.359872,27.284288,1507.3005,True,0.07351477,411.4132,-1,1974.6671,100,863.6033903503736,5468.438999176025
3965725400.0,9.359975,0.035067987,222,105.03,481.10382,1.8968241e-05,488.7958,,622.28534,61.861263,1.2619199,6.9934635,6995.3516,6.222853,22200,45.053802,0.06993464,262.77106,[-0.118 -0.083 -0.172  0.01  -0.023  0.131 -0.324 -0.922 -0.019  0.  0.    -1.379],969.8996,1421324,0.0018968241,1040.2078,9.359975,2.2195685,1521.3115,True,0.6186125,513.50616,-1,10058.762,100,969.8996372833348,5504.417412281036
417552.25,9.359973,0.035316598,223,101.58,508.7975,0.0022734092,431.2627,,2.5150795,0.42279464,87.07293,1.0972884,417.03583,0.025150795,22300,1.1482534,0.010972883,255.56575,[-0.105 -0.081 -0.174  0.009 -0.025  0.121 -0.318 -0.93  -0.021  0.  0.    -1.384],940.0602,1431482,0.22734092,1400.5629,9.359973,87.08879,1909.3604,True,0.004227946,367.25214,-1,1030.8374,100,940.0602084653375,5538.391989946365
1984452.6,9.359989,0.037786484,224,102.74,507.0922,0.001323153,444.24927,,14.509436,1.6188323,35.98066,1.2136148,538.1571,0.14509435,22400,1.6877186,0.0121361455,270.29843,[-0.105 -0.079 -0.176  0.014 -0.021  0.121 -0.32  -0.931 -0.02   0.  0.    -1.384],951.3415,1441756,0.13231531,1152.9958,9.359989,59.251583,1660.088,True,0.016188323,453.31506,-1,1185.1543,100,951.3414682152326,5569.888674736023
392654.38,9.359976,0.0374275,225,102.07,492.1256,0.0030875166,449.75366,,1.7931616,0.23500924,95.08145,1.0332733,393.31647,0.017931616,22500,1.054606,0.010332734,298.47202,[-0.106 -0.077 -0.177  0.015 -0.02   0.12  -0.327 -0.923 -0.022  0.  0.    -1.381],941.8793,1451963,0.30875167,1404.3331,9.359976,94.82214,1896.4587,True,0.0023500924,372.94165,-1,977.5813,100,941.8792822286548,5603.772388935089
44110290.0,9.359934,0.038520306,226,102.23,498.2519,7.540959e-06,446.04962,,85.121765,8.529673,4.831232,1.9218264,939.069,0.8512176,22600,5.6803136,0.019218264,280.15775,[-0.107 -0.078 -0.177  0.016 -0.018  0.119 -0.329 -0.921 -0.023  0.  0.    -1.382],944.3015,1462186,0.0007540959,1164.8967,9.359934,17.604662,1663.1486,True,0.085296735,445.35696,-1,2128.2239,100,944.3015230267514,5636.792549371719
452914.34,9.359954,0.0386224,227,104.6,526.7092,0.0030682464,440.0544,,3.36027,0.5581897,79.42988,1.0968705,451.83154,0.0336027,22700,1.1684544,0.010968706,273.89233,[-0.111 -0.076 -0.178  0.011 -0.022  0.115 -0.323 -0.926 -0.031  0.  0.    -1.38 ],966.7637,1472646,0.30682465,1253.5244,9.359954,85.583145,1780.2336,True,0.0055818963,432.6936,-1,1029.135,100,966.7636770970659,5672.017943143845
388029.75,9.359984,0.039093018,228,103.69,480.9247,0.003835639,477.38193,,1.8788761,0.30321288,92.44196,1.0604197,478.46692,0.01878876,22800,1.0944877,0.010604198,263.3368,[-0.111 -0.076 -0.178  0.012 -0.021  0.116 -0.327 -0.923 -0.032  0.  0.    -1.38 ],958.3066,1483015,0.3835639,1270.2823,9.359984,91.36695,1751.207,True,0.0030321286,432.94446,-1,1028.089,100,958.3065720849656,5705.6231298446655
365941.12,9.359945,0.04329827,229,101.64,496.78253,0.0066460227,442.8539,,1.8409221,0.19669826,96.45875,1.0265816,478.8542,0.01840922,22900,1.0322144,0.010265815,250.57106,[-0.11  -0.076 -0.179  0.015 -0.018  0.114 -0.33  -0.922 -0.031  0.  0.    -1.38 ],939.6365,1493179,0.6646023,1134.804,9.359945,96.8791,1631.5864,True,0.0019669826,450.16058,-1,976.15173,100,939.6364349147398,5738.405953407288
500924.7,9.359988,0.043956418,230,103.25,500.62857,0.0013372075,453.5749,,2.8132305,0.48850474,83.46099,1.0973768,511.1031,0.028132305,23000,1.1519724,0.010973768,264.19824,[-0.109 -0.075 -0.179  0.015 -0.017  0.114 -0.331 -0.926 -0.027  0.  0.    -1.376],954.2034,1503504,0.13372076,1246.9702,9.359988,86.80763,1747.5988,True,0.004885047,429.9239,-1,1073.8123,100,954.2034554643353,5771.353235006332
4715909.5,9.3599825,0.034444846,231,102.34,508.9572,1.4827682e-05,438.24203,,36.69686,4.4265313,12.394843,1.6650193,665.204,0.3669686,23100,3.6637454,0.016650192,264.17102,[-0.112 -0.072 -0.182  0.015 -0.019  0.116 -0.337 -0.935 -0.031  0.  0.    -1.375],947.1992,1513738,0.0014827682,1159.7725,9.3599825,27.294474,1668.7297,True,0.044265315,446.58032,-1,1623.4343,100,947.1992470578381,5804.593978643417
367607.8,9.359969,0.03402573,232,109.02,395.03235,0.0049388325,613.82025,,2.4994752,0.31796426,91.78686,1.0629516,502.42493,0.024994751,23200,1.0879672,0.010629514,271.96564,[-0.108 -0.069 -0.183  0.012 -0.022  0.106 -0.329 -0.927 -0.034  0.  0.    -1.384],1008.8525,1524640,0.49388328,1441.5712,9.359969,91.914536,1836.6035,True,0.0031796426,457.87152,-1,1077.1294,100,1008.852583663486,5839.898000240326
985975.25,9.359981,0.0302221,233,103.42,497.20792,0.0027660627,459.55328,,9.231842,1.3283256,51.803158,1.3771248,703.9739,0.092318416,23300,1.6789694,0.013771247,261.30566,[-0.104 -0.068 -0.183  0.011 -0.024  0.103 -0.328 -0.925 -0.036  0.  0.    -1.385],956.7611,1534982,0.2766063,1051.8937,9.359981,59.56035,1549.1016,True,0.013283255,492.03067,-1,1306.1486,100,956.7611530065643,5873.279261112213
8225295.0,9.359918,0.02936558,234,101.4,499.71136,0.0006850593,437.87607,,55.98512,5.5695696,8.158751,1.6600249,722.9678,0.55985117,23400,3.022669,0.016600246,274.34097,[-0.113 -0.062 -0.184  0.011 -0.023  0.117 -0.32  -0.926 -0.032  0.  0.    -1.389],937.5874,1545122,0.06850593,1170.8125,9.359918,33.083344,1670.5239,True,0.0556957,436.43027,-1,1594.2709,100,937.5874007537434,5907.053802251816
699771.56,9.359954,0.025276184,235,107.38,350.45367,0.0036360517,642.5257,,3.8477678,0.5978781,77.076996,1.0963248,513.15314,0.038477678,23500,1.2469076,0.010963248,301.29114,[-0.112 -0.059 -0.184  0.006 -0.029  0.123 -0.313 -0.929 -0.034  0.  0.    -1.39 ],992.9794,1555860,0.36360517,1550.3098,9.359954,80.1984,1900.7634,True,0.0059787813,422.75037,-1,1149.8994,100,992.9793447127066,5942.028226852417
269815.28,9.359993,0.026006712,236,107.83,331.9999,0.0046517886,664.185,,2.2979426,0.28327262,92.688995,1.008626,494.88477,0.022979425,23600,1.0509104,0.01008626,278.6498,[-0.117 -0.053 -0.188  0.009 -0.026  0.126 -0.317 -0.937 -0.028  0.  0.    -1.394],996.1848,1566643,0.46517888,1370.0416,9.359993,95.155594,1702.0415,True,0.002832726,485.5725,-1,1018.3336,100,996.1849155352852,5978.135312318802
453201.34,9.359944,0.025570093,237,107.58,505.8922,0.005670786,489.1109,,3.2747214,0.3595931,89.74212,1.0636061,475.38666,0.032747213,23700,1.0960678,0.0106360605,289.9615,[-0.118 -0.053 -0.187  0.01  -0.025  0.125 -0.315 -0.935 -0.03   0.  0.    -1.393],995.0031,1577401,0.5670786,1413.7755,9.359944,91.23523,1919.6677,True,0.003595931,419.10278,-1,1078.3154,100,995.0030816617754,6011.587781906128
5543179000.0,9.359951,0.02621288,238,108.38,528.11206,7.164279e-06,473.6186,,1450.9641,144.29347,1.1208698,15.362854,7012.075,14.509641,23800,319.20312,0.15362854,255.31375,[-0.122 -0.05  -0.188  0.011 -0.024  0.126 -0.316 -0.935 -0.029  0.  0.    -1.393],1001.7305,1588239,0.0007164279,1139.4263,9.359951,0.31328014,1667.5383,True,1.4429348,501.46912,-1,15949.875,100,1001.7306264004725,6045.85963511467
