EpLenMean,MeanIW,EpThisIter,EpisodesSoFar,ESSClassic,EpRewMean,MinIW,OptimizationReturnMax,InitialBound,MaxIWNorm,InitialReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMaxmin,MeanEntropy,InitialReturnMax,VarianceInit,LearnableVariance,Bound,J_sample_variance,InitialReturnMin,ESSRenyi,StdIW,MeanIWNorm,OptimizationReturnMin,EmpiricalD2,ReturnStepMax,Iteration,Weights,OptimizationReturnMean,MinIWNorm,InitialReturnStd,MaxIW,ReturnMeanIW,StdIWNorm
61.93,1.2093384,100,43800,70.8145,575.3901843799221,0.29502118,514.9453,306.93503,0.038882844,575.39026,3673.283301591873,2274674,9.359849,-0.38793698,894.8506,-1,True,377.42328,279965.2,379.9053,70.49184,0.7763726,0.012093383,,1.418604,9.359849,438,[ 0.588 -0.056  0.078  0.028 -0.017  0.003  0.179 -0.691  0.     0.  0.    -1.808],195.48486,0.0029502118,127.861626,3.8882847,697.16724,0.007763726
61.37,1.1129692,100,43900,69.44886,569.9326511838563,0.0945158,637.4114,259.30286,0.043627907,569.9326,3681.2162771224976,2280811,9.359998,-0.3881715,1035.4326,-1,True,290.1369,251521.6,398.02127,76.54801,0.7381835,0.011129689,,1.3063697,9.359998,439,[ 0.587 -0.057  0.077  0.023 -0.022 -0.003  0.176 -0.686  0.     0.  0.    -1.807],171.91136,0.000945158,128.7851,4.3627906,645.17596,0.007381835
60.27,1.2635851,100,44000,46.91986,559.589638995803,0.027113862,505.6695,296.70367,0.09744587,559.58966,3688.5680940151215,2286838,9.359995,-0.3955181,876.2867,-1,True,375.02914,385472.38,370.6172,56.874374,1.3439779,0.012635851,,1.7582611,9.359995,440,[ 5.891e-01 -5.703e-02  7.576e-02  2.127e-02 -2.054e-02  3.304e-04  1.754e-01 -6.964e-01  0.000e+00  0.000e+00  0.000e+00 -1.807e+00],188.97244,0.00027113862,120.39915,9.744587,723.6145,0.013439779
62.06,1.0836527,100,44100,93.184265,576.569348486611,0.447559,634.84705,266.20847,0.020239474,576.56934,3696.718590736389,2293044,9.359929,-0.4020697,1034.5363,-1,True,298.6714,210653.67,399.68924,91.08705,0.29307267,0.010836528,,1.0978509,9.359929,441,[ 0.585 -0.055  0.075  0.015 -0.026 -0.003  0.178 -0.701  0.     0.  0.    -1.814],176.88014,0.00447559,119.50001,2.0239475,623.8625,0.0029307266
58.77,1.5398002,100,44200,11.544566,545.7800739288273,0.008020288,557.0615,269.8412,0.43455207,545.7801,3703.916571378708,2298921,9.359989,-0.40542835,919.796,-1,True,451.80466,3186021.8,362.7345,36.210598,4.262239,0.015398001,,2.7616224,9.359989,442,[ 0.593 -0.057  0.077  0.014 -0.027 -0.004  0.178 -0.7    0.     0.  0.    -1.821],183.0456,8.020288e-05,121.17291,43.455208,910.36334,0.04262239
61.32,1.1324726,100,44300,60.148926,569.2732462745279,0.10970085,682.94543,247.80081,0.054281823,569.27325,3711.8608922958374,2305053,9.359985,-0.40874022,1071.5747,-1,True,285.93872,278533.44,388.62927,73.807884,0.921794,0.011324726,,1.3548688,9.359985,443,[ 0.582 -0.06   0.073  0.009 -0.031 -0.011  0.163 -0.713  0.     0.  0.    -1.824],180.64398,0.0010970085,123.105354,5.4281826,660.12885,0.009217939
58.15,1.0412754,100,44400,96.45892,539.998117093919,0.5710027,428.3971,306.02856,0.015572386,539.9981,3719.2576022148132,2310868,9.3599825,-0.41920805,779.89856,-1,True,325.27374,150731.78,351.50146,96.40838,0.19950883,0.010412753,,1.0372542,9.3599825,444,[ 0.579 -0.058  0.072  0.008 -0.032 -0.008  0.158 -0.719  0.     0.  0.    -1.828],188.49666,0.005710027,103.077225,1.5572386,563.56165,0.0019950883
60.56,1.020504,100,44500,96.72247,562.321726889878,0.59121984,633.0996,255.33746,0.021034548,562.3217,3726.7034118175507,2316924,9.359982,-0.41286093,1023.2809,-1,True,264.2848,178423.75,390.1813,97.413445,0.1878555,0.01020504,,1.0265523,9.359982,445,[ 0.579 -0.059  0.072  0.008 -0.032 -0.007  0.157 -0.722  0.     0.  0.    -1.838],172.14043,0.005912198,128.59737,2.1034548,575.31793,0.0018785549
59.79,1.1361473,100,44600,42.15241,554.9220377607186,0.09480563,590.8407,271.74475,0.12449617,554.92206,3734.396909236908,2322903,9.359993,-0.41677618,943.92426,-1,True,301.55646,414398.8,353.08356,63.50803,1.3309634,0.011361471,,1.574604,9.359993,446,[ 0.582 -0.059  0.072  0.007 -0.033 -0.006  0.158 -0.722  0.     0.  0.    -1.832],201.83847,0.0009480563,112.49416,12.449617,656.8964,0.013309633
61.24,1.7151686,100,44700,7.3706365,568.5160005605766,0.010272585,438.95776,319.74176,0.60534865,568.516,3744.6700809001923,2329027,9.359935,-0.41587433,829.2473,-1,True,490.1392,1756926.2,390.28955,23.697744,6.080351,0.017151685,,4.219811,9.359935,447,[ 0.579 -0.06   0.071  0.008 -0.031 -0.003  0.15  -0.725  0.     0.  0.    -1.836],178.22647,0.00010272585,105.85764,60.534866,1001.17554,0.06080351
63.62,1.3804878,100,44800,47.469055,591.0473506949221,0.11307217,627.92725,293.90744,0.084486865,591.04736,3752.8889179229736,2335389,9.359929,-0.4142576,990.46625,-1,True,448.3622,521929.78,362.53897,52.192753,1.4522283,0.013804877,,1.9159749,9.359929,448,[ 0.577 -0.048  0.07   0.012 -0.026  0.015  0.158 -0.72   0.     0.  0.    -1.835],228.50838,0.0011307216,114.58954,8.448687,859.6595,0.014522283
62.66,1.1115531,100,44900,84.99059,581.9448622457269,0.39273527,618.5335,282.42923,0.025092963,581.9448,3760.7574694156647,2341655,9.359906,-0.4115015,998.3854,-1,True,320.26587,208728.22,379.85187,84.67966,0.46711802,0.01111553,,1.1809212,9.359906,449,[ 0.588 -0.05   0.074  0.017 -0.021  0.01   0.165 -0.722  0.     0.  0.    -1.833],202.09299,0.003927353,121.620605,2.5092964,645.75006,0.00467118
61.63,1.8560108,100,45000,4.2964525,572.1448802955301,0.008868427,419.58942,334.78412,0.88156825,572.14484,3769.6490592956543,2347818,9.359797,-0.41029668,791.2024,-1,True,515.2666,8195118.5,371.61298,13.563662,8.759705,0.018560106,,7.3726406,9.359797,450,[ 0.585 -0.049  0.073  0.02  -0.017  0.01   0.166 -0.721  0.     0.  0.    -1.83 ],200.53189,8.868427e-05,92.52779,88.15683,1159.7628,0.08759705
64.72,1.1079348,100,45100,83.713875,600.9764301094216,0.3745526,548.89575,325.22574,0.032240782,600.97644,3777.6126606464386,2354290,9.359861,-0.41279227,919.16907,-1,True,368.10968,203320.9,370.27332,82.601166,0.48867995,0.011079349,,1.2106366,9.359861,451,[ 0.586 -0.054  0.071  0.018 -0.016  0.01   0.147 -0.713  0.     0.  0.    -1.829],230.70312,0.003745526,111.987404,3.2240784,671.51526,0.0048867995
62.82,5.5835667,100,45200,2.9294095,583.4412250305799,0.0014130806,440.42953,331.7638,2.5492074,583.4412,3786.342581510544,2360572,9.359888,-0.40974048,838.9248,-1,True,1667.6512,40567910.0,398.49527,2.5059054,32.141453,0.055835668,,39.905735,9.359888,452,[ 0.586 -0.054  0.071  0.017 -0.016  0.007  0.145 -0.705  0.     0.  0.    -1.832],184.94595,1.41308055e-05,102.65148,254.92075,3257.5225,0.32141453
60.33,1.050107,100,45300,90.30855,560.1506893153714,0.30635887,606.38684,263.8635,0.025904695,560.1507,3793.560460805893,2366605,9.359995,-0.41214922,987.62384,-1,True,290.38284,189392.33,381.23703,89.94641,0.3440042,0.01050107,,1.1117731,9.359995,453,[ 0.578 -0.04   0.074  0.028 -0.005  0.018  0.166 -0.678  0.     0.  0.    -1.829],178.91365,0.0030635886,103.17077,2.5904696,602.7899,0.003440042
61.9,1.0488353,100,45400,90.11666,574.4852758597867,0.40003526,468.48294,320.07257,0.023120603,574.4853,3799.991801261902,2372795,9.359986,-0.4226104,848.0425,-1,True,342.85587,182451.6,379.55954,90.972115,0.34734142,0.010488352,,1.0992379,9.359986,454,[ 0.578 -0.037  0.074  0.026 -0.008  0.02   0.166 -0.674  0.     0.  0.    -1.831],194.92572,0.0040003527,101.556984,2.3120604,609.59375,0.0034734143
62.58,1.0465122,100,45500,88.881004,581.1052962219306,0.4769596,661.56836,268.87216,0.029400794,581.1053,3806.5731184482574,2379053,9.359994,-0.429202,1040.7773,-1,True,294.79605,192106.62,379.209,92.10589,0.3701456,0.010465121,,1.085707,9.359994,455,[ 0.582 -0.039  0.075  0.024 -0.008  0.02   0.164 -0.673  0.     0.  0.    -1.842],201.89629,0.004769596,118.93886,2.9400795,620.13446,0.0037014557
63.56,1.0347277,100,45600,96.77619,590.4169285499052,0.60124266,590.57684,299.3426,0.015045892,590.41693,3813.541808128357,2385409,9.359947,-0.4375803,970.2477,-1,True,317.69507,171483.12,379.67084,96.20603,0.18885422,0.010347277,,1.0394359,9.359947,456,[ 0.586 -0.042  0.075  0.022 -0.01   0.021  0.167 -0.678  0.     0.  0.    -1.848],210.7461,0.0060124267,100.46463,1.5045893,614.45325,0.0018885422
62.82,1.7152779,100,45700,9.280911,583.1344373708039,0.0047667874,403.362,342.72906,0.4962069,583.13446,3820.2000703811646,2391691,9.359982,-0.4325249,801.35144,-1,True,537.04987,2350232.8,397.98944,21.968416,5.3627615,0.01715278,,4.5519896,9.359982,457,[ 0.583 -0.038  0.076  0.021 -0.01   0.02   0.168 -0.674  0.     0.  0.    -1.857],185.145,4.7667872e-05,85.29882,49.620693,1049.9642,0.053627614
62.58,1.0898813,100,45800,88.82941,581.3030074198396,0.38842165,589.97876,284.57883,0.022098355,581.303,3827.9034838676453,2397949,9.359947,-0.43204835,989.0808,-1,True,312.13858,209836.2,399.10202,88.42803,0.38649064,0.010898813,,1.1308631,9.359947,458,[ 0.577 -0.034  0.074  0.021 -0.012  0.026  0.17  -0.688  0.     0.  0.    -1.851],182.20097,0.0038842165,105.90229,2.2098355,627.6812,0.0038649063
62.42,1.1287644,100,45900,78.5484,579.5083994152158,0.25445935,562.16724,294.09085,0.044321336,579.50836,3835.260993242264,2404191,9.359973,-0.4358208,951.3917,-1,True,332.52567,232721.4,389.2245,81.694984,0.5898811,0.011287643,,1.2240653,9.359973,459,[ 0.58  -0.035  0.074  0.023 -0.011  0.025  0.173 -0.692  0.     0.  0.    -1.851],190.28392,0.0025445935,118.45758,4.4321337,648.30444,0.0058988114
62.84,1.0491353,100,46000,92.38579,583.2657108900121,0.3493862,696.0552,260.13104,0.02290686,583.2657,3842.424584388733,2410475,9.359987,-0.4383267,1077.1157,-1,True,275.2204,182167.47,381.06058,93.11928,0.3011906,0.010491353,,1.0738915,9.359987,460,[ 0.587 -0.037  0.075  0.025 -0.008  0.023  0.176 -0.699  0.     0.  0.    -1.855],202.20514,0.0034938618,115.43666,2.2906861,610.0808,0.0030119063
63.0,1.2758576,100,46100,18.902374,585.0015828583965,0.088024236,576.37286,292.7253,0.2447736,585.0016,3850.0183522701263,2416775,9.359997,-0.44345358,974.2543,-1,True,413.7983,2309567.2,397.8814,44.082542,2.6427014,0.012758575,,2.2684717,9.359997,461,[ 0.586 -0.035  0.074  0.026 -0.007  0.026  0.178 -0.7    0.     0.  0.    -1.857],187.12018,0.0008802423,104.79374,24.47736,854.00867,0.026427014
62.92,1.2949525,100,46200,41.15359,584.4830370854395,0.1867997,589.2119,279.56924,0.13835517,584.48303,3858.9965419769287,2423067,9.359909,-0.44396114,1016.37933,-1,True,352.27194,398384.84,427.1674,57.842125,1.5484957,0.012949526,,1.7288438,9.359909,462,[ 0.582 -0.027  0.073  0.024 -0.009  0.043  0.19  -0.7    0.     0.  0.    -1.862],157.31566,0.001867997,105.40381,13.835517,753.1894,0.015484955
63.89,1.3139201,100,46300,47.834873,593.5307966777623,0.05381492,509.1132,320.93063,0.099284455,593.5308,3866.8082180023193,2429456,9.359954,-0.44585335,908.667,-1,True,408.7776,387555.2,399.5538,53.09265,1.3721033,0.0131392,,1.8834999,9.359954,463,[ 0.579 -0.025  0.073  0.019 -0.014  0.05   0.195 -0.708  0.     0.  0.    -1.863],193.977,0.0005381492,86.83717,9.928446,782.89575,0.013721034
64.53,743.96655,100,46400,1.0018694,599.2254821732793,5.683226e-06,554.3645,305.7657,743.27203,599.22546,3873.7637190818787,2435909,9.359975,-0.44598454,978.19934,-1,True,342721.38,4204415700000.0,423.83487,0.00028032527,7395.393,7.4396667,,356728.44,9.359975,464,[ 0.579 -0.025  0.073  0.022 -0.011  0.046  0.192 -0.694  0.     0.  0.    -1.865],175.39062,5.683226e-08,102.225105,74327.2,517995.34,73.95394
60.9,1.4040496,100,46500,13.745098,565.5537186923628,0.04735625,626.9652,265.92554,0.34047568,565.5538,3882.64483499527,2441999,9.359963,-0.44542405,998.7607,-1,True,340.28116,755475.3,371.79547,41.95816,3.5172272,0.014040496,,2.3833265,9.359963,465,[ 0.584 -0.029  0.077  0.005 -0.027  0.03   0.196 -0.679  0.     0.  0.    -1.865],193.75826,0.0004735625,108.59983,34.04757,802.84796,0.03517227
60.52,1.0412825,100,46600,94.69613,562.0452245825942,0.56461716,515.0204,290.87485,0.017790431,562.0452,3891.057333469391,2448051,9.359938,-0.44183633,903.90137,-1,True,306.60623,180431.11,388.881,94.372696,0.24643333,0.010412825,,1.0596285,9.359938,466,[ 0.589 -0.028  0.078  0.01  -0.022  0.039  0.201 -0.676  0.     0.  0.    -1.864],173.16422,0.0056461715,100.17059,1.7790432,585.7443,0.0024643333
61.77,2.5219564,100,46700,5.2923536,573.5709182816648,0.0025136627,576.29504,280.96512,1.02975,573.5709,3897.970106601715,2454228,9.3599,-0.43704227,975.3529,-1,True,966.9246,21975622.0,399.05786,17.146505,10.668556,0.025219562,,5.8320923,9.3599,467,[ 0.583 -0.027  0.078  0.01  -0.023  0.037  0.2   -0.672  0.     0.  0.    -1.861],174.51305,2.5136625e-05,92.18394,102.975,1673.5597,0.10668556
60.7,1.0158129,100,46800,92.70537,563.7131422393455,0.46487272,655.8017,250.11435,0.022040488,563.71313,3906.0941863059998,2460298,9.359997,-0.4340711,1045.3293,-1,True,263.90005,190456.88,389.52765,93.56973,0.28494644,0.010158129,,1.0687217,9.359997,468,[ 0.572 -0.023  0.077  0.004 -0.028  0.024  0.197 -0.657  0.     0.  0.    -1.856],174.18549,0.004648727,122.385544,2.2040489,588.09534,0.0028494643
62.72,1.0950999,100,46900,87.35169,582.5253893593214,0.30920056,613.7902,275.61673,0.028102377,582.5254,3913.893346309662,2466570,9.359909,-0.4347141,1023.02893,-1,True,305.60522,222845.78,409.2387,85.83159,0.41671053,0.010950997,,1.1650722,9.359909,469,[ 0.57  -0.02   0.077  0.006 -0.025  0.026  0.198 -0.656  0.     0.  0.    -1.853],173.28668,0.0030920054,115.32468,2.810238,636.87787,0.004167105
60.7,1.1225398,100,47000,73.3001,563.8621592582803,0.12069635,436.6797,315.98703,0.04805598,563.8622,3921.57919716835,2472640,9.359805,-0.430795,826.25055,-1,True,346.55817,215775.25,389.57086,77.95127,0.67749214,0.011225397,,1.2828528,9.359805,470,[ 0.57  -0.02   0.077  0.007 -0.024  0.024  0.194 -0.649  0.     0.  0.    -1.854],174.2913,0.0012069634,91.43735,4.8055983,627.3092,0.006774921
61.87,1.1125057,100,47100,80.9134,574.4233191546394,0.40167263,663.2468,261.22586,0.031383693,574.42334,3928.2730674743652,2478827,9.359978,-0.43394914,1043.9915,-1,True,303.04224,214610.7,380.7446,81.779465,0.5403266,0.011125055,,1.2228009,9.359978,471,[ 0.573 -0.018  0.079  0.004 -0.025  0.03   0.205 -0.646  0.     0.  0.    -1.85 ],193.67871,0.0040167263,106.734146,3.1383696,649.37695,0.005403266
63.1,1.0564201,100,47200,91.95827,585.9253627165467,0.4857399,720.98816,255.40747,0.0195642,585.9254,3937.121404647827,2485137,9.359947,-0.43646258,1101.7263,-1,True,279.09763,185539.03,380.73816,91.04449,0.31240413,0.010564201,,1.0983641,9.359947,472,[ 0.573 -0.019  0.078  0.007 -0.023  0.029  0.204 -0.654  0.     0.  0.    -1.853],205.18721,0.0048573986,117.40018,1.9564201,625.48987,0.003124041
59.86,1.0332476,100,47300,90.284225,555.5938706974952,0.52753246,491.2921,291.25113,0.021754706,555.59393,3944.6277627944946,2491123,9.359964,-0.43633118,881.1425,-1,True,302.28394,176965.11,389.8504,92.131195,0.33895105,0.010332476,,1.0854087,9.359964,473,[ 0.58  -0.018  0.079  0.006 -0.022  0.031  0.21  -0.657  0.     0.  0.    -1.855],165.74345,0.0052753245,90.72074,2.1754706,577.684,0.0033895103
62.19,1.195388,100,47400,70.35112,577.1470612512527,0.22461316,474.63086,320.40677,0.04433797,577.14703,3953.143050670624,2497342,9.359952,-0.4382651,855.8009,-1,True,402.8885,261931.52,381.17004,71.46165,0.77602834,0.011953878,,1.399352,9.359952,474,[ 0.576 -0.016  0.078  0.008 -0.018  0.032  0.21  -0.654  0.     0.  0.    -1.855],195.977,0.0022461317,104.29774,4.433797,706.59735,0.007760282
64.46,1.1149304,100,47500,78.17081,598.5826038243102,0.2999011,606.7649,307.7869,0.03600151,598.5826,3960.7218000888824,2503788,9.359991,-0.43906567,969.3192,-1,True,342.52008,206911.86,362.5543,80.35613,0.58917487,0.011149303,,1.2444601,9.359991,475,[ 0.571 -0.018  0.077  0.01  -0.016  0.03   0.199 -0.654  0.     0.  0.    -1.857],236.02832,0.002999011,109.583786,3.600151,666.9184,0.0058917482
61.75,8.684234,100,47600,1.4243789,573.2735886581352,0.0026256077,551.67664,296.57956,7.239032,573.2736,3969.4327840805054,2509963,9.359966,-0.4445803,922.3136,-1,True,3692.2546,1104285700.0,370.637,0.81843334,72.244286,0.08684233,,122.18466,9.359966,476,[ 0.578 -0.019  0.079  0.014 -0.014  0.033  0.202 -0.661  0.     0.  0.    -1.858],202.63658,2.6256075e-05,104.67201,723.9032,6750.7524,0.7224428
64.93,1.0534022,100,47700,91.358696,603.2131663804523,0.24245971,625.14764,295.82077,0.027328033,603.21313,3977.702563524246,2516456,9.359983,-0.4452125,1024.6411,-1,True,318.91913,208735.52,399.49347,90.34696,0.32397324,0.010534022,,1.1068441,9.359983,477,[ 0.59  -0.026  0.078  0.015 -0.014  0.031  0.212 -0.698  0.     0.  0.    -1.864],203.71971,0.002424597,129.19374,2.7328033,642.31635,0.0032397325
64.01,1.0803777,100,47800,91.14461,594.3190185833117,0.35811594,669.5378,276.4921,0.022831382,594.3191,3985.755265712738,2522857,9.359977,-0.44290218,1059.4232,-1,True,308.52408,207648.5,389.88544,88.72057,0.33675504,0.010803777,,1.1271343,9.359977,478,[ 0.587 -0.026  0.077  0.015 -0.015  0.028  0.205 -0.699  0.     0.  0.    -1.864],204.4336,0.0035811593,123.71621,2.2831383,645.9501,0.0033675507
64.39,1.0479546,100,47900,95.91862,597.7206669885261,0.58101684,909.52997,202.69376,0.01595104,597.72064,3992.558550596237,2529296,9.359851,-0.4380386,1316.7563,-1,True,223.33023,211544.67,407.22638,95.126915,0.21616971,0.010479547,,1.0512272,9.359851,479,[ 0.587 -0.026  0.077  0.018 -0.012  0.029  0.203 -0.7    0.     0.  0.    -1.862],190.49428,0.005810168,142.99443,1.595104,628.3488,0.0021616973
63.18,1.0381052,100,48000,93.34256,586.887053617176,0.52204174,445.74777,335.99585,0.020255383,586.8871,4001.2770566940308,2535614,9.359925,-0.43892312,836.304,-1,True,350.18948,180962.69,390.55624,92.954445,0.2772391,0.010381054,,1.0757958,9.359925,480,[ 0.585 -0.025  0.076  0.016 -0.015  0.029  0.202 -0.699  0.     0.  0.    -1.857],196.3308,0.0052204174,99.16864,2.0255384,610.4153,0.0027723913
64.95,1.1313386,100,48100,71.27065,602.9974347057257,0.20232709,551.1365,326.57056,0.035820063,602.99744,4010.8816833496094,2542109,9.359992,-0.44140345,921.42303,-1,True,363.05853,227179.23,370.28656,75.34575,0.71829075,0.0113133835,,1.327215,9.359992,481,[ 0.583 -0.025  0.076  0.017 -0.015  0.025  0.197 -0.701  0.     0.  0.    -1.858],232.71088,0.0020232708,105.11108,3.5820062,681.5156,0.007182907
67.15,2.0978327,100,48200,4.023243,623.9945986893133,0.013431955,723.4829,287.00955,1.0307786,623.9946,4018.948961019516,2548824,9.35998,-0.43765038,1123.2834,-1,True,559.6735,8398351.0,399.8005,19.144203,10.24627,0.02097833,,5.223513,9.35998,482,[ 0.581 -0.025  0.074  0.015 -0.016  0.027  0.191 -0.705  0.     0.  0.    -1.86 ],224.1941,0.00013431955,128.96579,103.077866,1329.853,0.1024627
61.07,1.0203502,100,48300,94.730156,566.928674850456,0.5206181,403.5113,331.8507,0.018223617,566.92865,4027.152134180069,2554931,9.359924,-0.43823168,783.59314,-1,True,340.46307,165241.25,380.08185,94.955025,0.24066013,0.010203502,,1.0531301,9.359924,483,[ 0.599 -0.032  0.079  0.024 -0.008  0.021  0.194 -0.704  0.     0.  0.    -1.857],186.84682,0.0052061807,91.51109,1.8223618,581.7051,0.0024066013
62.53,1.8867873,100,48400,7.034579,580.2871632965179,0.016793916,822.9437,213.4972,0.68230706,580.2872,4035.93297123909,2561184,9.359968,-0.43841484,1222.6332,-1,True,445.16583,5456413.0,399.68945,24.35695,6.85906,0.018867873,,4.105604,9.359968,484,[ 0.602 -0.032  0.079  0.023 -0.009  0.02   0.197 -0.704  0.     0.  0.    -1.857],180.59772,0.00016793916,131.72545,68.230705,1188.3663,0.068590604
60.8,23.768078,100,48500,1.06902,564.782924352497,0.00030196374,467.85474,302.14124,22.985748,564.78296,4045.4348106384277,2567264,9.359933,-0.43284234,875.4725,-1,True,12337.156,9076740000.0,407.61774,0.14393465,228.64796,0.2376808,,694.7597,9.359933,485,[ 0.599 -0.038  0.075  0.027 -0.008  0.021  0.181 -0.709  0.     0.  0.    -1.857],157.16519,3.0196372e-06,109.489426,2298.575,19259.945,2.2864792
61.15,3.190773,100,48600,2.0596828,567.7427151931987,0.007936154,494.29367,302.38705,2.216365,567.7427,4053.998749732971,2573379,9.359998,-0.4297182,884.5188,-1,True,489.3504,1687540.9,390.22513,7.7367845,22.002726,0.031907726,,12.925266,9.359998,486,[ 0.624 -0.046  0.079  0.025 -0.01   0.021  0.206 -0.742  0.     0.  0.    -1.852],177.5176,7.936153e-05,98.7462,221.6365,1443.3497,0.22002725
60.95,1.0596651,100,48700,88.05904,565.8625453816994,0.40157607,526.92303,291.22058,0.028672764,565.86255,4062.721002817154,2579474,9.359954,-0.4275019,915.47327,-1,True,315.89093,205383.12,388.55023,87.513176,0.3902127,0.010596651,,1.142685,9.359954,487,[ 0.616 -0.043  0.081  0.014 -0.021  0.016  0.212 -0.731  0.     0.  0.    -1.849],177.3123,0.0040157605,115.09321,2.8672764,609.47345,0.003902127
59.27,1.0568988,100,48800,89.15313,550.2043711096536,0.40244076,453.6801,300.0735,0.029930392,550.20435,4071.1890716552734,2585401,9.359921,-0.42538446,833.7696,-1,True,321.19565,182641.53,380.08948,91.9345,0.3686529,0.0105689885,,1.0877309,9.359921,488,[ 0.611 -0.043  0.079  0.012 -0.024  0.016  0.208 -0.731  0.     0.  0.    -1.846],170.1149,0.0040244074,107.7887,2.9930394,582.068,0.003686529
