EpLenMean,TimeElapsed,InitialReturnMean,MinIWNorm,EmpiricalD2,Weights,OptimizationReturnMax,StdIW,VarianceInit,MaxIWNorm,ESSClassic,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpRewMean,Iteration,ESSRenyi,StdIWNorm,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnStd,InitialBound,MaxIW,MeanEntropy,EpisodesSoFar,OptimizationReturnMin,TimestepsSoFar,ReturnStepMax,InitialReturnMin,Bound,LearnableVariance,MinIW,ReturnStepMaxmin,EpThisIter
148.19,4445.75637793541,1358.7147,0.0012194288,2.7869318,[-0.037  0.301 -0.441  0.012 -0.021  0.037 -0.385 -1.062 -0.013  0.  0.    -1.273],2274.2612,5.661451,-1,0.5686442,7.879556,2660.0972,0.016557721,2593.3223,1358.714693512197,320,35.881756,0.05661451,1.6557724,76799816.0,972.8787,410.37595,560.6856,56.864426,0.14493358,32000,,3111408,9.359941,385.836,1261.0839,True,0.121942885,9.359941,100
147.53,4459.393310785294,1351.2499,8.651975e-07,857.01306,[-0.044  0.303 -0.442  0.019 -0.014  0.043 -0.382 -1.065 -0.012  0.  0.    -1.274],2416.352,382.4751,-1,38.44828,1.0461277,2784.5776,0.3932594,52481.95,1351.2498752729741,321,0.11668433,3.8247507,39.32594,138128650000.0,983.02423,386.1642,515.87665,3844.8281,0.14842997,32100,,3126161,9.359989,368.22565,28026.576,True,8.651975e-05,9.359989,100
146.6,4474.950027227402,1344.534,0.0023225662,1.3451501,[-0.055  0.305 -0.443  0.022 -0.012  0.04  -0.373 -1.074 -0.009  0.  0.    -1.271],1921.4595,0.8973112,-1,0.07382405,65.14596,2392.726,0.012267617,1647.3453,1344.5340813080177,322,74.34115,0.008973111,1.2267618,1009044.75,873.2674,311.19293,626.7162,7.3824053,0.15105245,32200,,3140821,9.359985,471.2666,814.81586,True,0.23225662,9.359985,100
147.52,4490.021131277084,1353.9712,0.0058909566,1.0775172,[-0.054  0.303 -0.443  0.023 -0.011  0.041 -0.38  -1.073 -0.012  0.  0.    -1.268],1903.7561,0.28797564,-1,0.01929022,93.27856,2438.207,0.010727934,1463.8876,1353.971172890341,323,92.80595,0.002879756,1.0727934,544549.5,819.52026,333.39343,622.50903,1.929022,0.14908598,32300,,3155573,9.359975,534.4509,704.6041,True,0.58909565,9.359975,100
157.65,4506.192163944244,1445.764,0.003993363,1.1143306,[-0.052  0.301 -0.443  0.023 -0.011  0.039 -0.386 -1.074 -0.012  0.  0.    -1.27 ],1845.6215,0.33788458,-1,0.019915506,90.80326,2445.8796,0.010617007,1552.4817,1445.7640561157898,324,89.73997,0.0033788455,1.0617007,709240.56,845.50586,370.91107,712.0002,1.9915507,0.14849038,32400,,3171338,9.359961,600.2582,777.90686,True,0.3993363,9.359961,100
154.88,4521.305565834045,1420.1392,0.0038471478,1.1986806,[-0.05   0.302 -0.444  0.024 -0.009  0.036 -0.386 -1.075 -0.014  0.  0.    -1.27 ],2144.9863,0.4745052,-1,0.026012814,84.34446,2615.8115,0.011013747,1591.6155,1420.1393047058623,325,83.42506,0.004745052,1.1013749,726046.44,949.3141,364.281,635.39575,2.6012814,0.14706421,32500,,3186826,9.359962,470.8252,732.44476,True,0.38471478,9.359962,100
155.54,4534.252252578735,1429.8406,0.0055733514,1.0601361,[-0.049  0.302 -0.444  0.022 -0.012  0.035 -0.389 -1.07  -0.013  0.  0.    -1.272],2123.2244,0.29444376,-1,0.02148382,92.359085,2527.3215,0.010236931,1483.1381,1429.8405475559484,326,94.327515,0.0029444373,1.023693,477123.62,1025.7432,365.41302,671.64404,2.148382,0.14469859,32600,,3202380,9.359983,404.09726,702.477,True,0.55733514,9.359983,100
157.72,4551.099518299103,1447.0138,0.002594372,1.1911724,[-0.047  0.3   -0.444  0.021 -0.012  0.032 -0.39  -1.072 -0.012  0.  0.    -1.274],2264.4556,0.56139004,-1,0.03881817,78.85088,2568.9893,0.010839814,1596.6178,1447.0136671355547,327,83.950905,0.0056139,1.0839813,809048.4,1142.48,370.71414,676.31683,3.8818169,0.14041734,32700,,3218152,9.359999,304.53366,755.4729,True,0.2594372,9.359999,100
155.21,4566.61655497551,1423.1903,3.3673641e-06,113.50739,[-0.051  0.3   -0.445  0.024 -0.01   0.034 -0.392 -1.073 -0.014  0.  0.    -1.279],1881.0149,115.79718,-1,11.646344,1.1548142,2404.218,0.1251631,20453.078,1423.1902686914564,328,0.88099986,1.1579719,12.51631,17304766000.0,899.9872,322.35736,701.9249,1164.6344,0.13783973,32800,,3233673,9.359948,523.2031,12768.728,True,0.0003367364,9.359948,100
145.09,4583.482619762421,1330.5486,0.0020504256,1.4410775,[-0.062  0.301 -0.445  0.025 -0.009  0.044 -0.398 -1.07  -0.008  0.  0.    -1.281],2727.1812,0.91187304,-1,0.055614408,67.501396,3095.6582,0.013141906,1768.1428,1330.548589579501,329,69.392525,0.00911873,1.3141906,1233094.0,962.07153,409.27042,401.85107,5.561441,0.1358589,32900,,3248182,9.359732,368.47702,653.28906,True,0.20504256,9.359732,100
147.22,4596.622391939163,1349.9827,0.0022413712,1.1462156,[-0.064  0.302 -0.446  0.025 -0.008  0.043 -0.397 -1.071 -0.014  0.  0.    -1.283],2147.0771,0.40614498,-1,0.03485314,87.523026,2542.1418,0.010756913,1484.0182,1349.9826225273139,330,87.24362,0.0040614503,1.0756913,554527.9,954.918,330.49072,587.34,3.4853141,0.13610072,33000,,3262904,9.359972,395.06458,667.522,True,0.22413713,9.359972,100
152.73,4611.858883857727,1400.3403,0.0044992412,1.0916274,[-0.064  0.302 -0.446  0.023 -0.01   0.041 -0.399 -1.069 -0.011  0.  0.    -1.283],1718.3462,0.4552164,-1,0.037722252,84.623474,2274.3066,0.0106790885,1499.8297,1400.3402684026237,331,91.60635,0.004552164,1.0679089,603402.94,844.3798,295.72592,718.0483,3.7722254,0.13384247,33100,,3278177,9.359868,555.96045,786.9644,True,0.44992414,9.359868,100
154.17,4627.7761561870575,1414.2673,0.004404089,1.1299331,[-0.063  0.302 -0.446  0.022 -0.012  0.041 -0.399 -1.068 -0.006  0.  0.    -1.285],2345.44,0.41975904,-1,0.026700053,87.02631,2722.7683,0.010871612,1595.5677,1414.2673453687053,332,88.50082,0.00419759,1.0871611,946129.6,1036.939,373.19266,597.43677,2.6700053,0.13717867,33200,,3293594,9.359955,377.32843,727.2908,True,0.4404089,9.359955,100
155.91,4642.437311172485,1430.8253,0.0034031267,1.2534648,[-0.06   0.301 -0.446  0.021 -0.013  0.038 -0.402 -1.064 -0.007  0.  0.    -1.282],2154.955,0.69314253,-1,0.049306873,72.845665,2534.0837,0.011352849,1631.0609,1430.8252936107265,333,79.77886,0.006931425,1.1352848,996272.8,1051.6967,322.50623,670.6001,4.9306874,0.1344599,33300,,3309185,9.359959,379.1287,779.9262,True,0.3403127,9.359959,100
150.25,4655.923543453217,1375.5256,6.279266e-05,131.53313,[-0.061  0.301 -0.446  0.022 -0.011  0.039 -0.407 -1.062 -0.009  0.  0.    -1.284],2020.5701,157.53322,-1,15.839706,1.1023902,2332.7092,0.16632092,25448.025,1375.5256491476143,334,0.76026475,1.575332,16.632092,37693990000.0,1063.3864,311.81555,675.7129,1583.9707,0.1401274,33400,,3324210,9.359959,312.13922,17422.02,True,0.0062792655,9.359959,100
155.51,4671.4274122715,1427.2612,0.0009904982,1.5632241,[-0.05   0.302 -0.447  0.025 -0.008  0.036 -0.399 -1.068 -0.004  0.  0.    -1.279],1748.1934,1.3237897,-1,0.107441224,47.19132,2152.098,0.012514038,1781.0042,1427.261118328466,335,63.970356,0.013237896,1.2514038,2284931.0,1023.35657,268.37158,781.6318,10.7441225,0.14125061,33500,,3339761,9.3599615,403.90457,973.78046,True,0.09904982,9.3599615,100
147.77,4686.967469930649,1355.1155,0.0056331526,1.0424714,[-0.056  0.304 -0.447  0.028 -0.005  0.04  -0.395 -1.07   0.001  0.  0.    -1.278],1890.8164,0.21250214,-1,0.018275585,95.90781,2287.8618,0.010287535,1397.4325,1355.1154619722884,336,95.925896,0.0021250213,1.0287536,349822.25,958.07,353.11118,668.75684,1.8275585,0.13995533,33600,,3354538,9.359987,397.0454,696.6502,True,0.5633153,9.359987,100
147.46,4702.033529281616,1351.9203,0.0021659671,1.2465625,[-0.055  0.303 -0.447  0.026 -0.006  0.04  -0.395 -1.071  0.002  0.  0.    -1.279],1791.8524,0.6525812,-1,0.04722145,74.08246,2132.1465,0.011033045,1538.4446,1351.9204288281878,337,80.22061,0.0065258117,1.1033044,1077701.5,1011.6262,352.35294,712.2766,4.722145,0.14047033,33700,,3369284,9.359962,340.2941,824.285,True,0.21659671,9.359962,100
152.5,4719.58341217041,1400.8651,0.0030293348,1.088983,[-0.052  0.302 -0.447  0.026 -0.006  0.035 -0.392 -1.07   0.006  0.  0.    -1.278],2254.6926,0.34521943,-1,0.022195684,90.83722,2670.5156,0.010869601,1537.2986,1400.8650208323284,338,91.8288,0.0034521942,1.08696,559964.8,985.0421,381.00873,599.7103,2.2195685,0.13614874,33800,,3384534,9.359935,415.823,701.2588,True,0.30293348,9.359935,100
148.46,4733.668625593185,1360.023,0.002687153,1.2306656,[-0.049  0.302 -0.448  0.028 -0.005  0.031 -0.395 -1.073  0.007  0.  0.    -1.283],2308.0754,0.7148973,-1,0.05345628,73.18631,2684.514,0.011810825,1639.5183,1360.0228785871143,339,81.25684,0.0071489727,1.1810825,1196816.4,983.58435,380.8508,554.6688,5.3456283,0.13409965,33900,,3399380,9.3599825,376.43848,746.09576,True,0.2687153,9.3599825,100
159.39,4747.605980396271,1463.1787,5.48701e-05,13.047946,[-0.047  0.302 -0.448  0.025 -0.008  0.031 -0.395 -1.074  0.012  0.  0.    -1.285],1784.0723,12.352708,-1,1.1963527,4.186583,2376.1455,0.02582135,5126.6577,1463.1786045752754,340,7.6640415,0.12352708,2.5821347,483010720.0,871.1054,315.73834,750.33496,119.63527,0.13293399,34000,,3415319,9.3598995,592.07324,2551.728,True,0.00548701,9.3598995,100
159.07,4764.655925273895,1457.6073,0.0059365295,1.029185,[-0.051  0.3   -0.448  0.022 -0.011  0.033 -0.41  -1.065  0.005  0.  0.    -1.286],2316.184,0.17280072,-1,0.0144048035,97.23051,2710.0593,0.010238738,1509.245,1457.607336407869,341,97.16425,0.001728007,1.0238738,383517.75,1063.7319,359.13245,644.5894,1.4404804,0.1315535,34100,,3431226,9.359977,393.87534,684.44855,True,0.59365296,9.359977,100
158.53,4780.025055408478,1454.3738,0.00017052013,2.3897696,[-0.05   0.3   -0.449  0.021 -0.012  0.032 -0.411 -1.068  0.007  0.  0.    -1.287],1762.7307,2.6177683,-1,0.24608509,24.48662,2350.7185,0.014906773,2175.6494,1454.3737173490545,342,41.84504,0.026177684,1.4906775,7765305.5,866.38586,356.23215,749.15814,24.60851,0.12994908,34200,,3447079,9.359812,587.98785,1085.4652,True,0.017052013,9.359812,100
157.84,4795.419926166534,1445.1125,0.007215812,1.0366125,[-0.054  0.301 -0.449  0.017 -0.016  0.037 -0.414 -1.064  0.01   0.  0.    -1.289],1603.3131,0.15941688,-1,0.014218307,97.68425,2502.52,0.010353882,1490.5457,1445.1125353877046,343,96.46806,0.0015941687,1.0353881,973501.2,545.90564,305.9964,694.35657,1.4218308,0.1297783,34300,,3462863,9.359926,899.2069,726.1697,True,0.7215812,9.359926,100
154.99,4809.159787654877,1420.864,0.0020107883,1.2856123,[-0.055  0.301 -0.45   0.017 -0.016  0.037 -0.414 -1.066  0.009  0.  0.    -1.289],2635.0637,0.8187269,-1,0.06144505,69.05699,3067.956,0.012230991,1773.389,1420.8642128085028,344,77.78394,0.008187269,1.2230991,1746599.4,987.97186,346.53546,500.47736,6.144505,0.12921722,34400,,3478362,9.359935,432.89227,729.80994,True,0.20107883,9.359935,100
154.92,4825.093131542206,1416.8158,0.006315293,1.0312482,[-0.053  0.301 -0.451  0.018 -0.015  0.035 -0.418 -1.06   0.007  0.  0.    -1.29 ],2238.8608,0.22520699,-1,0.02134965,95.47191,2764.1157,0.010341,1458.7721,1416.8158473166218,345,96.969864,0.0022520698,1.0340999,453591.47,891.5611,349.43472,587.5811,2.134965,0.12955248,34500,,3493854,9.359917,525.2548,616.681,True,0.6315293,9.359917,100
154.81,4840.998427391052,1417.3654,0.00325433,1.168404,[-0.052  0.301 -0.451  0.019 -0.014  0.036 -0.418 -1.061  0.01   0.  0.    -1.289],2492.087,0.4762183,-1,0.033759788,84.22213,2841.5945,0.011002588,1575.7805,1417.3651736633003,346,85.58684,0.004762183,1.1002588,662750.1,1067.8575,357.20328,564.88684,3.3759787,0.13039638,34600,,3509335,9.359982,349.50763,654.31335,True,0.32543302,9.359982,100
159.52,4858.637636899948,1464.3679,0.0044607115,1.0762306,[-0.05   0.301 -0.45   0.017 -0.016  0.033 -0.416 -1.062  0.012  0.  0.    -1.289],2602.531,0.3386755,-1,0.029239396,91.28689,2942.423,0.010962291,1605.6252,1464.3680255609768,347,92.916885,0.0033867552,1.0962291,449617.25,1124.476,396.36398,581.64105,2.9239397,0.13200189,34700,,3525287,9.359926,339.89215,689.8708,True,0.44607115,9.359926,100
153.3,4873.877327919006,1403.6725,0.006734167,1.0223362,[-0.051  0.302 -0.452  0.017 -0.015  0.034 -0.417 -1.065  0.007  0.  0.    -1.287],1993.2917,0.1683837,-1,0.017542891,97.38939,2461.1133,0.0102844965,1447.0667,1403.6725980178092,348,97.81518,0.0016838369,1.0284499,399490.16,935.8511,352.04816,665.3387,1.7542892,0.12999497,34800,,3540617,9.359952,467.82147,700.5324,True,0.67341673,9.359952,100
150.67,4889.967885255814,1378.9879,0.0015852936,1.2751178,[-0.051  0.302 -0.452  0.018 -0.014  0.033 -0.416 -1.065  0.01   0.  0.    -1.289],1618.0155,0.6408142,-1,0.038404655,75.73916,2238.934,0.011322421,1585.804,1378.9878865831427,349,78.42413,0.0064081415,1.1322421,1046889.56,758.0692,314.85773,707.30774,3.8404655,0.12855287,34900,,3555684,9.359942,620.9186,827.3352,True,0.15852936,9.359942,100
158.09,4906.156053781509,1448.0933,0.0007322197,1.6897622,[-0.046  0.301 -0.453  0.019 -0.014  0.026 -0.422 -1.064  0.009  0.  0.    -1.29 ],2358.4382,1.5036639,-1,0.12090006,37.81121,2857.8135,0.0117247915,1854.9341,1448.0932894524892,350,59.179924,0.01503664,1.1724792,6698797.0,948.718,381.96136,590.74915,12.090006,0.12024885,35000,,3571493,9.359986,499.37524,740.46533,True,0.073221974,9.359986,100
158.47,4922.397463560104,1455.7866,0.007807847,1.0150102,[-0.042  0.302 -0.453  0.024 -0.009  0.024 -0.423 -1.062  0.012  0.  0.    -1.299],2072.519,0.1135438,-1,0.012509965,98.753044,2533.641,0.010104456,1474.8151,1455.7867068018916,351,98.52117,0.001135438,1.0104456,379381.12,994.6648,351.53854,695.69446,1.2509966,0.120590195,35100,,3587340,9.35996,461.12195,709.0394,True,0.7807847,9.35996,100
160.92,4938.799643993378,1476.7834,0.0011788595,1.423395,[-0.041  0.302 -0.453  0.024 -0.009  0.024 -0.424 -1.06   0.012  0.  0.    -1.298],1815.2822,1.2846018,-1,0.112186946,43.243546,2480.9282,0.011212991,1709.5353,1476.783400948686,352,70.25456,0.012846017,1.1212991,3119535.8,811.1375,342.93802,732.505,11.218695,0.116856776,35200,,3603432,9.359948,665.64594,821.56555,True,0.11788595,9.359948,100
165.3,4955.699683666229,1514.9883,0.0062392065,1.0314456,[-0.038  0.303 -0.454  0.026 -0.007  0.024 -0.425 -1.061  0.019  0.  0.    -1.302],2132.8442,0.17882247,-1,0.018035116,97.10087,2689.9565,0.010349014,1583.7683,1514.988389028871,353,96.95131,0.0017882247,1.0349014,555725.6,957.87616,390.20526,708.00134,1.8035116,0.116638005,35300,,3619962,9.359907,557.1122,764.19147,True,0.6239207,9.359907,100
160.16,4972.6925213336945,1466.7583,1.0973626e-08,12416481.0,[-0.037  0.304 -0.455  0.026 -0.007  0.022 -0.426 -1.059  0.016  0.  0.    -1.302],2025.9696,24936.477,-1,2506.2166,1.000484,2732.297,25.06823,6821370.5,1466.7582999880406,354,8.053812e-06,249.3648,2506.823,2553750000000000.0,760.4308,354.8332,647.0691,250621.66,0.117149375,35400,,3635978,9.359922,706.3275,3933029.5,True,1.0973625e-06,9.359922,100
157.87,4988.047784566879,1443.394,0.0052968673,1.0922366,[-0.03   0.304 -0.456  0.029 -0.004  0.019 -0.414 -1.072  0.002  0.  0.    -1.302],2059.2075,0.33630696,-1,0.022834916,90.758545,2435.673,0.010539238,1531.2916,1443.3940360635181,355,91.55525,0.0033630691,1.0539238,454227.0,1066.9282,348.71115,712.69214,2.2834916,0.116953634,35500,,3651765,9.3599,376.46567,767.63416,True,0.52968675,9.3599,100
163.28,5002.82043337822,1494.3936,0.0034506505,1.1364684,[-2.999e-02  3.064e-01 -4.572e-01  2.620e-02 -6.848e-03  1.914e-02 -4.142e-01 -1.075e+00 -1.043e-03  0.000e+00  0.000e+00 -1.302e+00],2482.4023,0.46348,-1,0.034435,84.44836,2949.7666,0.010800369,1606.4539,1494.3935528338275,356,87.99189,0.0046348,1.0800368,657515.6,1027.0293,404.50375,609.4635,3.4435003,0.11662557,35600,,3668093,9.359746,467.3642,663.07196,True,0.34506506,9.359746,100
156.69,5017.906608819962,1433.2572,0.0060954425,1.042833,[-3.002e-02  3.081e-01 -4.582e-01  2.620e-02 -6.718e-03  1.759e-02 -4.175e-01 -1.073e+00  5.483e-04  0.000e+00  0.000e+00 -1.302e+00],1980.7134,0.22204247,-1,0.021287488,95.63695,2356.9753,0.010395701,1488.9255,1433.2571597464982,357,95.89263,0.0022204248,1.0395702,349776.4,1056.9951,362.6278,726.1646,2.128749,0.11724027,35700,,3683762,9.359996,376.262,766.84827,True,0.6095443,9.359996,100
157.98,5032.989408016205,1448.3866,0.004222325,1.0545683,[-0.03   0.31  -0.459  0.026 -0.007  0.02  -0.415 -1.073  0.003  0.  0.    -1.302],2216.5703,0.26536497,-1,0.021057563,93.866776,2630.917,0.010381388,1511.1727,1448.3865017323028,358,94.82553,0.0026536498,1.0381386,502981.34,1034.0398,403.43387,659.1113,2.1057563,0.11913235,35800,,3699560,9.359995,414.34662,700.6489,True,0.4222325,9.359995,100
156.2,5047.327492237091,1430.0472,0.00019801565,3.3613899,[-0.03   0.31  -0.459  0.026 -0.007  0.021 -0.413 -1.074  0.004  0.  0.    -1.3  ],2307.965,4.5945687,-1,0.42020297,10.916313,2788.3992,0.016083613,2260.1938,1430.047301070346,359,29.7496,0.04594569,1.6083615,17474626.0,949.6132,435.04797,593.5275,42.020298,0.115447454,35900,,3715180,9.359979,480.43414,726.51074,True,0.019801566,9.359979,100
162.94,5063.860965013504,1495.1171,0.00032892308,1.5691186,[-0.036  0.313 -0.459  0.027 -0.005  0.021 -0.411 -1.075  0.006  0.  0.    -1.303],2351.4807,2.2155612,-1,0.22322147,27.444962,2692.3684,0.0136264,2047.1521,1495.1170823017696,360,63.730045,0.022155613,1.3626403,5313905.0,1154.2295,401.4078,687.4066,22.322147,0.1111402,36000,,3731474,9.359969,340.88763,1035.3778,True,0.03289231,9.359969,100
163.03,5080.673028707504,1496.4976,0.0008381819,1.6313691,[-0.031  0.314 -0.46   0.026 -0.005  0.015 -0.412 -1.068  0.014  0.  0.    -1.308],1866.1836,2.116761,-1,0.1729077,23.602686,2542.9727,0.0117655825,1846.5042,1496.4974769176613,361,61.298206,0.02116761,1.1765584,7754447.5,819.7084,348.30853,733.60583,17.29077,0.11147097,36100,,3747777,9.359987,676.78906,872.10016,True,0.08381819,9.359987,100
160.35,5097.20627450943,1469.8516,0.0001315378,3.8511255,[-0.03   0.315 -0.461  0.025 -0.005  0.014 -0.41  -1.076  0.011  0.  0.    -1.307],1705.517,6.710108,-1,0.6353275,7.3272867,2404.0264,0.018867971,2944.7244,1469.8514206108382,362,25.966434,0.067101076,1.8867967,33611412.0,771.3421,326.16794,748.64355,63.532753,0.10873346,36200,,3763812,9.359993,698.5094,1529.4054,True,0.01315378,9.359993,100
163.16,5113.410312175751,1492.0417,0.0060326746,1.0187901,[-0.031  0.314 -0.461  0.017 -0.014  0.018 -0.416 -1.078  0.018  0.  0.    -1.31 ],2893.2195,0.1547109,-1,0.014983391,97.74963,3233.395,0.010196521,1515.6171,1492.0417789527764,363,98.15564,0.001547109,1.0196521,333154.16,1151.8662,427.63495,522.0233,1.4983392,0.1081156,36300,,3780128,9.359868,340.1756,536.5276,True,0.6032675,9.359868,100
167.03,5128.900300741196,1535.027,0.0023960373,1.5213238,[-0.031  0.315 -0.461  0.017 -0.014  0.019 -0.416 -1.077  0.02   0.  0.    -1.311],2545.8086,1.0452162,-1,0.06045362,64.88814,2876.0479,0.014208947,2206.1606,1535.0268710085359,364,65.73222,0.0104521625,1.4208946,3317771.8,1204.7876,467.00696,672.2125,6.045362,0.109017126,36400,,3796831,9.359969,330.2392,1141.9485,True,0.23960373,9.359969,100
158.78,5143.42476940155,1454.3254,0.002317961,1.2366204,[-0.032  0.314 -0.462  0.017 -0.014  0.02  -0.425 -1.079  0.009  0.  0.    -1.31 ],1868.7644,0.8174086,-1,0.077937625,65.41987,2253.819,0.01124296,1608.7738,1454.3253527657027,365,80.865555,0.008174086,1.1242961,857699.3,1069.2706,364.77634,778.1795,7.7937627,0.107070975,36500,,3812709,9.359848,385.0547,856.87646,True,0.23179612,9.359848,100
169.98,5159.97715139389,1560.7909,0.0034846393,1.1261888,[-0.032  0.314 -0.462  0.014 -0.017  0.023 -0.423 -1.081  0.01   0.  0.    -1.312],1993.3545,0.3673111,-1,0.028905991,90.00559,2648.1638,0.011022751,1730.0259,1560.7908432359484,366,88.79506,0.003673111,1.1022751,846349.25,905.98157,386.77267,766.3417,2.8905993,0.10433665,36600,,3829707,9.359985,654.8093,886.94025,True,0.34846395,9.359985,100
161.14,5176.169579267502,1474.0883,0.0017261778,1.6243615,[-0.032  0.315 -0.463  0.013 -0.017  0.02  -0.426 -1.078  0.01   0.  0.    -1.315],1693.5956,1.9385556,-1,0.18922487,31.26825,2255.777,0.013075288,1982.33,1474.088331070212,367,61.56265,0.019385554,1.307529,6557075.5,911.9068,297.96225,797.35516,18.922487,0.10499498,36700,,3845821,9.359878,562.1815,1119.8306,True,0.17261778,9.359878,100
161.8,5191.3792769908905,1480.4695,0.001511055,1.3010764,[-0.03   0.315 -0.462  0.011 -0.02   0.021 -0.421 -1.082  0.016  0.  0.    -1.314],2030.231,0.8057221,-1,0.067693435,66.374016,2730.7485,0.011320008,1725.402,1480.4695462838672,368,76.859436,0.008057221,1.1320009,1688494.9,779.952,382.8935,661.245,6.7693434,0.10590639,36800,,3862001,9.359872,700.5175,790.9557,True,0.15110551,9.359872,100
172.92,5205.654858589172,1587.5632,0.0022601632,1.4695555,[-0.025  0.314 -0.462  0.012 -0.019  0.017 -0.422 -1.079  0.021  0.  0.    -1.313],2470.2476,1.3237592,-1,0.099035844,49.74255,3339.7102,0.013169612,2101.9211,1587.5633547003877,369,68.04779,0.013237592,1.316961,2494958.8,718.10065,418.572,585.6502,9.9035845,0.10439821,36900,,3879293,9.359863,869.46277,887.34985,True,0.22601633,9.359863,100
164.72,5221.278490066528,1508.7567,0.004326608,1.1035749,[-0.028  0.314 -0.463  0.014 -0.017  0.017 -0.422 -1.083  0.015  0.  0.    -1.315],2165.227,0.30175745,-1,0.020314068,92.70974,2651.7432,0.010760915,1646.442,1508.7566426120748,370,90.6146,0.0030175743,1.0760915,564974.1,1022.2406,370.6533,713.2337,2.0314069,0.101748094,37000,,3895765,9.359899,486.516,810.73584,True,0.43266082,9.359899,100
160.26,5235.312861442566,1468.5103,0.0011910561,1.8981469,[-0.029  0.315 -0.463  0.015 -0.016  0.015 -0.424 -1.084  0.016  0.  0.    -1.317],1655.7341,1.609434,-1,0.117896125,43.583763,2303.56,0.014145988,2070.1824,1468.5104437841103,371,52.68296,0.01609434,1.4145992,2611525.5,820.6845,319.59225,777.4424,11.789613,0.10271435,37100,,3911791,9.359782,647.8259,1118.0756,True,0.119105615,9.359782,100
165.83,5248.642027139664,1518.4714,0.005191592,1.0754938,[-0.029  0.313 -0.464  0.015 -0.015  0.014 -0.432 -1.077  0.012  0.  0.    -1.316],2537.2227,0.28766376,-1,0.01968399,93.0579,3109.4233,0.0105321435,1598.1982,1518.4714491851682,372,92.980545,0.0028766375,1.0532143,645142.75,946.27075,384.69437,585.6445,1.9683992,0.10001353,37200,,3928374,9.359942,572.2007,630.80054,True,0.5191592,9.359942,100
